t,xe,ye,vxe,vye,xm,ym,vxm,vym
1900.000000,56.889051,-28499.910372,0.059883,-14.999855,384995123.796727,1941791.691072,-5.132834,1021.986876
2000.000000,63.034944,-29999.895037,0.063035,-14.999839,384994597.006011,2043990.308342,-5.402980,1021.985458
2100.000000,69.496009,-31499.878046,0.066187,-14.999822,384994043.200665,2146188.780135,-5.673126,1021.983966
2200.000000,76.272244,-32999.859314,0.069338,-14.999804,384993462.380733,2248387.099175,-5.943272,1021.982402
2300.000000,83.363649,-34499.838756,0.072490,-14.999785,384992854.546256,2350585.258185,-6.213417,1021.980766
2400.000000,90.770224,-35999.816288,0.075642,-14.999766,384992219.697283,2452783.249889,-6.483562,1021.979056
2500.000000,98.491967,-37499.791824,0.078793,-14.999745,384991557.833859,2554981.067011,-6.753706,1021.977274
2600.000000,106.528879,-38999.765280,0.081945,-14.999724,384990868.956037,2657178.702274,-7.023850,1021.975419
2700.000000,114.880958,-40499.736570,0.085097,-14.999702,384990153.063867,2759376.148402,-7.293993,1021.973491
2800.000000,123.548204,-41999.705610,0.088248,-14.999679,384989410.157403,2861573.398119,-7.564136,1021.971491
2900.000000,132.530617,-43499.672315,0.091400,-14.999655,384988640.236703,2963770.444148,-7.834278,1021.969418
3000.000000,141.828195,-44999.636600,0.094552,-14.999631,384987843.301824,3065967.279213,-8.104419,1021.967272
3100.000000,151.440939,-46499.598379,0.097703,-14.999605,384987019.352827,3168163.896038,-8.374560,1021.965053
3200.000000,161.368847,-47999.557570,0.100855,-14.999579,384986168.389773,3270360.287346,-8.644701,1021.962761
3300.000000,171.611918,-49499.514085,0.104007,-14.999552,384985290.412728,3372556.445862,-8.914840,1021.960397
3400.000000,182.170152,-50999.467841,0.107158,-14.999524,384984385.421758,3474752.364309,-9.184979,1021.957960
3500.000000,193.043549,-52499.418752,0.110310,-14.999495,384983453.416930,3576948.035412,-9.455117,1021.955450
3600.000000,204.232106,-53999.366734,0.113461,-14.999465,384982494.398316,3679143.451893,-9.725255,1021.952868
3700.000000,215.735824,-55499.311702,0.116613,-14.999434,384981508.365989,3781338.606477,-9.995392,1021.950212
3800.000000,227.554702,-56999.253570,0.119765,-14.999403,384980495.320022,3883533.491888,-10.265528,1021.947484
3900.000000,239.688738,-58499.192255,0.122916,-14.999371,384979455.260493,3985728.100849,-10.535663,1021.944683
4000.000000,252.137932,-59999.127671,0.126068,-14.999338,384978388.187479,4087922.426085,-10.805797,1021.941810
4100.000000,264.902283,-61499.059732,0.129219,-14.999304,384977294.101063,4190116.460319,-11.075931,1021.938863
4200.000000,277.981789,-62998.988356,0.132371,-14.999269,384976173.001326,4292310.196276,-11.346064,1021.935844
4300.000000,291.376451,-64498.913455,0.135522,-14.999233,384975024.888354,4394503.626679,-11.616196,1021.932752
4400.000000,305.086266,-65998.834946,0.138674,-14.999197,384973849.762233,4496696.744253,-11.886327,1021.929587
4500.000000,319.111234,-67498.752744,0.141825,-14.999159,384972647.623052,4598889.541722,-12.156457,1021.926350
4600.000000,333.451355,-68998.666764,0.144977,-14.999121,384971418.470902,4701082.011809,-12.426586,1021.923040
4700.000000,348.106625,-70498.576920,0.148128,-14.999082,384970162.305877,4803274.147239,-12.696714,1021.919657
4800.000000,363.077046,-71998.483128,0.151280,-14.999042,384968879.128070,4905465.940736,-12.966842,1021.916201
4900.000000,378.362615,-73498.385304,0.154431,-14.999001,384967568.937580,5007657.385024,-13.236968,1021.912673
5000.000000,393.963331,-74998.283362,0.157583,-14.998960,384966231.734506,5109848.472827,-13.507093,1021.909071
5100.000000,409.879194,-76498.177217,0.160734,-14.998917,384964867.518948,5212039.196870,-13.777218,1021.905397
5200.000000,426.110201,-77998.066784,0.163886,-14.998874,384963476.291009,5314229.549877,-14.047341,1021.901651
5300.000000,442.656353,-79497.951979,0.167037,-14.998830,384962058.050796,5416419.524572,-14.317463,1021.897831
5400.000000,459.517647,-80997.832717,0.170189,-14.998785,384960612.798415,5518609.113680,-14.587584,1021.893939
5500.000000,476.694082,-82497.708913,0.173340,-14.998739,384959140.533976,5620798.309925,-14.857704,1021.889974
5600.000000,494.185657,-83997.580481,0.176491,-14.998692,384957641.257589,5722987.106030,-15.127823,1021.885936
5700.000000,511.992371,-85497.447338,0.179643,-14.998645,384956114.969370,5825175.494722,-15.397941,1021.881826
5800.000000,530.114223,-86997.309398,0.182794,-14.998596,384954561.669432,5927363.468723,-15.668058,1021.877642
5900.000000,548.551210,-88497.166576,0.185946,-14.998547,384952981.357894,6029551.020760,-15.938173,1021.873386
6000.000000,567.303332,-89997.018787,0.189097,-14.998497,384951374.034875,6131738.143555,-16.208287,1021.869058
6100.000000,586.370587,-91496.865947,0.192248,-14.998446,384949739.700496,6233924.829835,-16.478400,1021.864656
6200.000000,605.752974,-92996.707971,0.195400,-14.998394,384948078.354882,6336111.072323,-16.748512,1021.860182
6300.000000,625.450491,-94496.544773,0.198551,-14.998342,384946389.998158,6438296.863743,-17.018622,1021.855635
6400.000000,645.463137,-95996.376270,0.201702,-14.998288,384944674.630452,6540482.196822,-17.288732,1021.851015
6500.000000,665.790911,-97496.202375,0.204853,-14.998234,384942932.251893,6642667.064283,-17.558839,1021.846322
6600.000000,686.433810,-98996.023004,0.208005,-14.998179,384941162.862614,6744851.458851,-17.828946,1021.841557
6700.000000,707.391833,-100495.838073,0.211156,-14.998123,384939366.462748,6847035.373252,-18.099051,1021.836719
6800.000000,728.664980,-101995.647496,0.214307,-14.998066,384937543.052431,6949218.800209,-18.369155,1021.831808
6900.000000,750.253247,-103495.451188,0.217458,-14.998008,384935692.631802,7051401.732448,-18.639257,1021.826825
7000.000000,772.156634,-104995.249066,0.220609,-14.997949,384933815.200999,7153584.162694,-18.909358,1021.821768
7100.000000,794.375138,-106495.041043,0.223761,-14.997890,384931910.760166,7255766.083672,-19.179458,1021.816639
7200.000000,816.908759,-107994.827034,0.226912,-14.997830,384929979.309446,7357947.488106,-19.449556,1021.811437
7300.000000,839.757494,-109494.606956,0.230063,-14.997769,384928020.848985,7460128.368722,-19.719653,1021.806163
7400.000000,862.921342,-110994.380723,0.233214,-14.997707,384926035.378933,7562308.718245,-19.989748,1021.800816
7500.000000,886.400301,-112494.148250,0.236365,-14.997644,384924022.899438,7664488.529400,-20.259842,1021.795396
7600.000000,910.194369,-113993.909453,0.239516,-14.997580,384921983.410653,7766667.794912,-20.529934,1021.789903
7700.000000,934.303545,-115493.664246,0.242667,-14.997516,384919916.912732,7868846.507507,-20.800024,1021.784337
7800.000000,958.727826,-116993.412544,0.245818,-14.997450,384917823.405832,7971024.659910,-21.070113,1021.778699
7900.000000,983.467211,-118493.154264,0.248969,-14.997384,384915702.890112,8073202.244845,-21.340201,1021.772988
8000.000000,1008.521698,-119992.889319,0.252120,-14.997317,384913555.365731,8175379.255040,-21.610287,1021.767204
8100.000000,1033.891285,-121492.617625,0.255271,-14.997249,384911380.832852,8277555.683218,-21.880371,1021.761348
8200.000000,1059.575970,-122992.339098,0.258422,-14.997180,384909179.291640,8379731.522105,-22.150453,1021.755418
8300.000000,1085.575752,-124492.053652,0.261573,-14.997111,384906950.742261,8481906.764428,-22.420534,1021.749416
8400.000000,1111.890627,-125991.761202,0.264724,-14.997040,384904695.184884,8584081.402911,-22.690613,1021.743341
8500.000000,1138.520595,-127491.461663,0.267875,-14.996969,384902412.619679,8686255.430280,-22.960691,1021.737194
8600.000000,1165.465653,-128991.154952,0.271026,-14.996897,384900103.046820,8788428.839261,-23.230766,1021.730974
8700.000000,1192.725800,-130490.840982,0.274177,-14.996824,384897766.466480,8890601.622580,-23.500840,1021.724681
8800.000000,1220.301033,-131990.519669,0.277328,-14.996750,384895402.878838,8992773.772962,-23.770912,1021.718315
8900.000000,1248.191349,-133490.190928,0.280479,-14.996675,384893012.284071,9094945.283134,-24.040983,1021.711877
9000.000000,1276.396748,-134989.854675,0.283629,-14.996600,384890594.682360,9197116.145821,-24.311051,1021.705365
9100.000000,1304.917227,-136489.510824,0.286780,-14.996523,384888150.073889,9299286.353748,-24.581118,1021.698781
9200.000000,1333.752783,-137989.159290,0.289931,-14.996446,384885678.458842,9401455.899643,-24.851183,1021.692125
9300.000000,1362.903415,-139488.799989,0.293082,-14.996368,384883179.837406,9503624.776232,-25.121246,1021.685395
9400.000000,1392.369121,-140988.432836,0.296232,-14.996289,384880654.209771,9605792.976239,-25.391307,1021.678593
9500.000000,1422.149897,-142488.057745,0.299383,-14.996209,384878101.576127,9707960.492392,-25.661366,1021.671718
9600.000000,1452.245743,-143987.674633,0.302534,-14.996129,384875521.936668,9810127.317417,-25.931423,1021.664770
9700.000000,1482.656655,-145487.283414,0.305684,-14.996047,384872915.291589,9912293.444040,-26.201478,1021.657750
9800.000000,1513.382632,-146986.884003,0.308835,-14.995965,384870281.641087,10014458.864987,-26.471531,1021.650657
9900.000000,1544.423670,-148486.476315,0.311986,-14.995882,384867620.985361,10116623.572986,-26.741583,1021.643491
10000.000000,1575.779769,-149986.060267,0.315136,-14.995797,384864933.324613,10218787.560761,-27.011632,1021.636252
10100.000000,1607.450924,-151485.635771,0.318287,-14.995713,384862218.659046,10320950.821041,-27.281679,1021.628941
10200.000000,1639.437135,-152985.202745,0.321437,-14.995627,384859476.988865,10423113.346551,-27.551724,1021.621557
10300.000000,1671.738398,-154484.761103,0.324588,-14.995540,384856708.314278,10525275.130018,-27.821767,1021.614100
10400.000000,1704.354712,-155984.310760,0.327738,-14.995453,384853912.635495,10627436.164169,-28.091808,1021.606571
10500.000000,1737.286073,-157483.851632,0.330889,-14.995365,384851089.952726,10729596.441731,-28.361847,1021.598969
10600.000000,1770.532479,-158983.383632,0.334039,-14.995275,384848240.266186,10831755.955430,-28.631884,1021.591294
10700.000000,1804.093928,-160482.906678,0.337190,-14.995185,384845363.576090,10933914.697994,-28.901918,1021.583546
10800.000000,1837.970417,-161982.420683,0.340340,-14.995095,384842459.882655,11036072.662149,-29.171950,1021.575725
10900.000000,1872.161944,-163481.925563,0.343490,-14.995003,384839529.186102,11138229.840623,-29.441980,1021.567832
11000.000000,1906.668506,-164981.421233,0.346641,-14.994910,384836571.486652,11240386.226142,-29.712008,1021.559866
11100.000000,1941.490100,-166480.907609,0.349791,-14.994817,384833586.784529,11342541.811434,-29.982034,1021.551828
11200.000000,1976.626724,-167980.384605,0.352941,-14.994723,384830575.079959,11444696.589226,-30.252057,1021.543716
11300.000000,2012.078375,-169479.852136,0.356092,-14.994628,384827536.373169,11546850.552246,-30.522078,1021.535532
11400.000000,2047.845051,-170979.310118,0.359242,-14.994532,384824470.664390,11649003.693221,-30.792097,1021.527275
11500.000000,2083.926749,-172478.758466,0.362392,-14.994435,384821377.953854,11751156.004877,-31.062113,1021.518946
11600.000000,2120.323465,-173978.197094,0.365542,-14.994337,384818258.241794,11853307.479944,-31.332127,1021.510544
11700.000000,2157.035198,-175477.625919,0.368692,-14.994239,384815111.528447,11955458.111148,-31.602139,1021.502069
11800.000000,2194.061945,-176977.044855,0.371843,-14.994140,384811937.814050,12057607.891217,-31.872148,1021.493521
11900.000000,2231.403702,-178476.453818,0.374993,-14.994040,384808737.098844,12159756.812879,-32.142155,1021.484900
12000.000000,2269.060467,-179975.852722,0.378143,-14.993939,384805509.383071,12261904.868862,-32.412160,1021.476207
12100.000000,2307.032238,-181475.241483,0.381293,-14.993837,384802254.666976,12364052.051893,-32.682162,1021.467441
12200.000000,2345.319010,-182974.620016,0.384443,-14.993734,384798972.950803,12466198.354701,-32.952161,1021.458603
12300.000000,2383.920782,-184473.988236,0.387593,-14.993630,384795664.234803,12568343.770013,-33.222158,1021.449691
12400.000000,2422.837551,-185973.346058,0.390743,-14.993526,384792328.519225,12670488.290558,-33.492153,1021.440707
12500.000000,2462.069313,-187472.693398,0.393893,-14.993421,384788965.804321,12772631.909064,-33.762145,1021.431651
12600.000000,2501.616066,-188972.030170,0.397042,-14.993315,384785576.090346,12874774.618260,-34.032134,1021.422521
12700.000000,2541.477806,-190471.356290,0.400192,-14.993208,384782159.377556,12976916.410872,-34.302121,1021.413319
12800.000000,2581.654531,-191970.671673,0.403342,-14.993100,384778715.666211,13079057.279631,-34.572105,1021.404044
12900.000000,2622.146238,-193469.976234,0.406492,-14.992991,384775244.956570,13181197.217264,-34.842087,1021.394697
13000.000000,2662.952923,-194969.269888,0.409642,-14.992882,384771747.248896,13283336.216501,-35.112066,1021.385276
13100.000000,2704.074583,-196468.552551,0.412791,-14.992771,384768222.543454,13385474.270069,-35.382042,1021.375783
13200.000000,2745.511216,-197967.824137,0.415941,-14.992660,384764670.840510,13487611.370697,-35.652016,1021.366217
13300.000000,2787.262818,-199467.084561,0.419091,-14.992548,384761092.140333,13589747.511115,-35.921987,1021.356579
13400.000000,2829.329386,-200966.333740,0.422241,-14.992435,384757486.443194,13691882.684051,-36.191955,1021.346868
13500.000000,2871.710917,-202465.571588,0.425390,-14.992322,384753853.749366,13794016.882234,-36.461921,1021.337084
13600.000000,2914.407408,-203964.798020,0.428540,-14.992207,384750194.059124,13896150.098394,-36.731884,1021.327227
13700.000000,2957.418855,-205464.012951,0.431689,-14.992092,384746507.372744,13998282.325259,-37.001844,1021.317298
13800.000000,3000.745256,-206963.216297,0.434839,-14.991975,384742793.690506,14100413.555559,-37.271801,1021.307296
13900.000000,3044.386606,-208462.407973,0.437988,-14.991858,384739053.012690,14202543.782022,-37.541755,1021.297221
14000.000000,3088.342903,-209961.587894,0.441138,-14.991740,384735285.339579,14304672.997380,-37.811707,1021.287074
14100.000000,3132.614144,-211460.755975,0.444287,-14.991621,384731490.671459,14406801.194360,-38.081655,1021.276854
14200.000000,3177.200324,-212959.912131,0.447436,-14.991502,384727669.008617,14508928.365693,-38.351601,1021.266561
14300.000000,3222.101441,-214459.056277,0.450586,-14.991381,384723820.351341,14611054.504108,-38.621544,1021.256195
14400.000000,3267.317492,-215958.188330,0.453735,-14.991260,384719944.699924,14713179.602334,-38.891484,1021.245757
14500.000000,3312.848472,-217457.308203,0.456884,-14.991138,384716042.054657,14815303.653103,-39.161421,1021.235246
14600.000000,3358.694379,-218956.415812,0.460034,-14.991015,384712112.415837,14917426.649144,-39.431355,1021.224663
14700.000000,3404.855209,-220455.511072,0.463183,-14.990891,384708155.783761,15019548.583186,-39.701286,1021.214006
14800.000000,3451.330958,-221954.593899,0.466332,-14.990766,384704172.158729,15121669.447960,-39.971214,1021.203277
14900.000000,3498.121624,-223453.664207,0.469481,-14.990640,384700161.541040,15223789.236196,-40.241139,1021.192476
15000.000000,3545.227202,-224952.721912,0.472630,-14.990514,384696123.931000,15325907.940625,-40.511061,1021.181601
15100.000000,3592.647688,-226451.766929,0.475779,-14.990387,384692059.328914,15428025.553977,-40.780980,1021.170654
15200.000000,3640.383080,-227950.799174,0.478928,-14.990258,384687967.735088,15530142.068982,-41.050896,1021.159634
15300.000000,3688.433374,-229449.818560,0.482077,-14.990129,384683849.149833,15632257.478370,-41.320809,1021.148542
15400.000000,3736.798566,-230948.825004,0.485226,-14.990000,384679703.573461,15734371.774874,-41.590718,1021.137376
15500.000000,3785.478653,-232447.818421,0.488375,-14.989869,384675531.006284,15836484.951222,-41.860625,1021.126139
15600.000000,3834.473630,-233946.798725,0.491524,-14.989737,384671331.448619,15938597.000147,-42.130528,1021.114828
15700.000000,3883.783494,-235445.765833,0.494673,-14.989605,384667104.900783,16040707.914379,-42.400428,1021.103445
15800.000000,3933.408242,-236944.719659,0.497822,-14.989472,384662851.363097,16142817.686649,-42.670325,1021.091989
15900.000000,3983.347869,-238443.660118,0.500971,-14.989338,384658570.835881,16244926.309689,-42.940219,1021.080460
16000.000000,4033.602373,-239942.587126,0.504119,-14.989203,384654263.319461,16347033.776229,-43.210109,1021.068859
16100.000000,4084.171748,-241441.500599,0.507268,-14.989067,384649928.814161,16449140.079001,-43.479996,1021.057185
16200.000000,4135.055991,-242940.400450,0.510417,-14.988930,384645567.320309,16551245.210736,-43.749880,1021.045438
16300.000000,4186.255099,-244439.286595,0.513565,-14.988793,384641178.838237,16653349.164167,-44.019761,1021.033619
16400.000000,4237.769068,-245938.158950,0.516714,-14.988654,384636763.368275,16755451.932024,-44.289638,1021.021727
16500.000000,4289.597893,-247437.017429,0.519863,-14.988515,384632320.910758,16857553.507039,-44.559512,1021.009762
16600.000000,4341.741571,-248935.861949,0.523011,-14.988375,384627851.466022,16959653.881945,-44.829382,1020.997724
16700.000000,4394.200098,-250434.692423,0.526160,-14.988234,384623355.034405,17061753.049472,-45.099249,1020.985614
16800.000000,4446.973470,-251933.508768,0.529308,-14.988093,384618831.616248,17163851.002354,-45.369113,1020.973431
16900.000000,4500.061683,-253432.310899,0.532456,-14.987950,384614281.211892,17265947.733323,-45.638973,1020.961176
17000.000000,4553.464732,-254931.098730,0.535605,-14.987807,384609703.821681,17368043.235110,-45.908830,1020.948848
17100.000000,4607.182615,-256429.872177,0.538753,-14.987662,384605099.445963,17470137.500447,-46.178684,1020.936447
17200.000000,4661.215326,-257928.631155,0.541901,-14.987517,384600468.085086,17572230.522069,-46.448533,1020.923973
17300.000000,4715.562862,-259427.375579,0.545049,-14.987371,384595809.739399,17674322.292706,-46.718380,1020.911427
17400.000000,4770.225219,-260926.105365,0.548198,-14.987224,384591124.409256,17776412.805092,-46.988223,1020.898808
17500.000000,4825.202392,-262424.820428,0.551346,-14.987077,384586412.095010,17878502.051960,-47.258062,1020.886117
17600.000000,4880.494377,-263923.520683,0.554494,-14.986928,384581672.797019,17980590.026042,-47.527897,1020.873353
17700.000000,4936.101171,-265422.206045,0.557642,-14.986779,384576906.515641,18082676.720072,-47.797730,1020.860516
17800.000000,4992.022769,-266920.876430,0.560790,-14.986629,384572113.251236,18184762.126782,-48.067558,1020.847606
17900.000000,5048.259166,-268419.531752,0.563938,-14.986478,384567293.004168,18286846.238905,-48.337383,1020.834624
18000.000000,5104.810359,-269918.171927,0.567086,-14.986326,384562445.774800,18388929.049176,-48.607204,1020.821569
18100.000000,5161.676343,-271416.796870,0.570234,-14.986173,384557571.563501,18491010.550328,-48.877021,1020.808442
18200.000000,5218.857115,-272915.406497,0.573382,-14.986019,384552670.370637,18593090.735093,-49.146835,1020.795242
18300.000000,5276.352669,-274414.000722,0.576529,-14.985865,384547742.196581,18695169.596207,-49.416645,1020.781969
18400.000000,5334.163001,-275912.579460,0.579677,-14.985710,384542787.041705,18797247.126401,-49.686452,1020.768623
18500.000000,5392.288107,-277411.142628,0.582825,-14.985554,384537804.906384,18899323.318412,-49.956254,1020.755205
18600.000000,5450.727983,-278909.690140,0.585973,-14.985397,384532795.790995,19001398.164971,-50.226053,1020.741714
18700.000000,5509.482624,-280408.221912,0.589120,-14.985239,384527759.695917,19103471.658815,-50.495848,1020.728151
18800.000000,5568.552025,-281906.737858,0.592268,-14.985080,384522696.621530,19205543.792676,-50.765639,1020.714515
18900.000000,5627.936183,-283405.237894,0.595415,-14.984921,384517606.568219,19307614.559289,-51.035426,1020.700806
19000.000000,5687.635093,-284903.721936,0.598563,-14.984760,384512489.536368,19409683.951389,-51.305210,1020.687024
19100.000000,5747.648750,-286402.189897,0.601710,-14.984599,384507345.526364,19511751.961710,-51.574990,1020.673170
19200.000000,5807.977150,-287900.641695,0.604858,-14.984437,384502174.538597,19613818.582987,-51.844765,1020.659243
19300.000000,5868.620288,-289399.077243,0.608005,-14.984274,384496976.573457,19715883.807955,-52.114537,1020.645244
19400.000000,5929.578159,-290897.496457,0.611152,-14.984110,384491751.631338,19817947.629349,-52.384305,1020.631172
19500.000000,5990.850760,-292395.899253,0.614300,-14.983946,384486499.712636,19920010.039903,-52.654069,1020.617027
19600.000000,6052.438085,-293894.285545,0.617447,-14.983780,384481220.817747,20022071.032353,-52.923828,1020.602810
19700.000000,6114.340130,-295392.655250,0.620594,-14.983614,384475914.947071,20124130.599434,-53.193584,1020.588520
19800.000000,6176.556889,-296891.008281,0.623741,-14.983447,384470582.101009,20226188.733883,-53.463336,1020.574157
19900.000000,6239.088360,-298389.344554,0.626888,-14.983279,384465222.279965,20328245.428433,-53.733084,1020.559722
20000.000000,6301.934536,-299887.663986,0.630035,-14.983110,384459835.484345,20430300.675821,-54.002828,1020.545214
20100.000000,6365.095412,-301385.966490,0.633182,-14.982940,384454421.714555,20532354.468783,-54.272567,1020.530633
20200.000000,6428.570985,-302884.251982,0.636329,-14.982770,384448980.971006,20634406.800054,-54.542303,1020.515980
20300.000000,6492.361250,-304382.520377,0.639476,-14.982598,384443513.254109,20736457.662371,-54.812034,1020.501254
20400.000000,6556.466201,-305880.771592,0.642623,-14.982426,384438018.564278,20838507.048469,-55.081762,1020.486456
20500.000000,6620.885833,-307379.005540,0.645770,-14.982253,384432496.901928,20940554.951086,-55.351485,1020.471585
20600.000000,6685.620143,-308877.222137,0.648916,-14.982079,384426948.267478,21042601.362957,-55.621204,1020.456641
20700.000000,6750.669124,-310375.421298,0.652063,-14.981904,384421372.661346,21144646.276819,-55.890918,1020.441624
20800.000000,6816.032773,-311873.602939,0.655210,-14.981729,384415770.083956,21246689.685409,-56.160629,1020.426535
20900.000000,6881.711083,-313371.766975,0.658356,-14.981552,384410140.535730,21348731.581463,-56.430335,1020.411374
21000.000000,6947.704051,-314869.913321,0.661503,-14.981375,384404484.017095,21450771.957719,-56.700037,1020.396139
21100.000000,7014.011671,-316368.041893,0.664649,-14.981197,384398800.528478,21552810.806913,-56.969735,1020.380833
21200.000000,7080.633938,-317866.152605,0.667796,-14.981018,384393090.070310,21654848.121783,-57.239428,1020.365453
21300.000000,7147.570847,-319364.245373,0.670942,-14.980838,384387352.643023,21756883.895065,-57.509117,1020.350001
21400.000000,7214.822394,-320862.320113,0.674089,-14.980657,384381588.247050,21858918.119498,-57.778802,1020.334476
21500.000000,7282.388572,-322360.376739,0.677235,-14.980475,384375796.882828,21960950.787819,-58.048482,1020.318879
21600.000000,7350.269378,-323858.415167,0.680381,-14.980293,384369978.550795,22062981.892766,-58.318158,1020.303208
21700.000000,7418.464805,-325356.435311,0.683527,-14.980110,384364133.251391,22165011.427076,-58.587829,1020.287466
21800.000000,7486.974848,-326854.437088,0.686674,-14.979926,384358260.985058,22267039.383488,-58.857496,1020.271651
21900.000000,7555.799504,-328352.420413,0.689820,-14.979741,384352361.752241,22369065.754739,-59.127159,1020.255763
22000.000000,7624.938765,-329850.385201,0.692966,-14.979555,384346435.553386,22471090.533568,-59.396817,1020.239802
22100.000000,7694.392628,-331348.331366,0.696112,-14.979368,384340482.388940,22573113.712713,-59.666471,1020.223769
22200.000000,7764.161086,-332846.258826,0.699258,-14.979181,384334502.259356,22675135.284913,-59.936120,1020.207663
22300.000000,7834.244135,-334344.167494,0.702403,-14.978993,384328495.165084,22777155.242906,-60.205765,1020.191485
22400.000000,7904.641769,-335842.057285,0.705549,-14.978803,384322461.106580,22879173.579432,-60.475405,1020.175234
22500.000000,7975.353983,-337339.928117,0.708695,-14.978613,384316400.084300,22981190.287228,-60.745040,1020.158910
22600.000000,8046.380772,-338837.779902,0.711841,-14.978422,384310312.098703,23083205.359035,-61.014671,1020.142514
22700.000000,8117.722130,-340335.612558,0.714986,-14.978231,384304197.150248,23185218.787591,-61.284297,1020.126045
22800.000000,8189.378052,-341833.425999,0.718132,-14.978038,384298055.239399,23287230.565635,-61.553919,1020.109504
22900.000000,8261.348532,-343331.220140,0.721278,-14.977845,384291886.366621,23389240.685908,-61.823536,1020.092890
23000.000000,8333.633566,-344828.994897,0.724423,-14.977650,384285690.532380,23491249.141149,-62.093148,1020.076203
23100.000000,8406.233147,-346326.750185,0.727569,-14.977455,384279467.737144,23593255.924097,-62.362756,1020.059444
23200.000000,8479.147269,-347824.485920,0.730714,-14.977259,384273217.981385,23695261.027493,-62.632359,1020.042612
23300.000000,8552.375929,-349322.202016,0.733859,-14.977063,384266941.265575,23797264.444077,-62.901957,1020.025708
23400.000000,8625.919120,-350819.898389,0.737005,-14.976865,384260637.590190,23899266.166588,-63.171550,1020.008731
23500.000000,8699.776836,-352317.574954,0.740150,-14.976666,384254306.955705,24001266.187767,-63.441139,1019.991681
23600.000000,8773.949072,-353815.231627,0.743295,-14.976467,384247949.362601,24103264.500354,-63.710723,1019.974559
23700.000000,8848.435822,-355312.868323,0.746440,-14.976267,384241564.811357,24205261.097091,-63.980302,1019.957364
23800.000000,8923.237081,-356810.484957,0.749585,-14.976066,384235153.302458,24307255.970718,-64.249876,1019.940097
23900.000000,8998.352843,-358308.081444,0.752730,-14.975864,384228714.836387,24409249.113976,-64.519445,1019.922757
24000.000000,9073.783102,-359805.657700,0.755875,-14.975661,384222249.413633,24511240.519605,-64.789009,1019.905344
24100.000000,9149.527854,-361303.213641,0.759020,-14.975458,384215757.034684,24613230.180348,-65.058569,1019.887859
24200.000000,9225.587091,-362800.749180,0.762165,-14.975253,384209237.700031,24715218.088945,-65.328123,1019.870301
24300.000000,9301.960808,-364298.264235,0.765310,-14.975048,384202691.410168,24817204.238139,-65.597673,1019.852671
24400.000000,9378.649000,-365795.758719,0.768454,-14.974842,384196118.165589,24919188.620670,-65.867218,1019.834968
24500.000000,9455.651660,-367293.232549,0.771599,-14.974635,384189517.966793,25021171.229280,-66.136757,1019.817192
24600.000000,9532.968783,-368790.685640,0.774744,-14.974427,384182890.814278,25123152.056712,-66.406292,1019.799344
24700.000000,9610.600364,-370288.117906,0.777888,-14.974218,384176236.708546,25225131.095708,-66.675822,1019.781424
24800.000000,9688.546395,-371785.529264,0.781033,-14.974009,384169555.650099,25327108.339009,-66.945346,1019.763430
24900.000000,9766.806872,-373282.919629,0.784177,-14.973798,384162847.639445,25429083.779359,-67.214866,1019.745365
25000.000000,9845.381788,-374780.288915,0.787321,-14.973587,384156112.677089,25531057.409500,-67.484380,1019.727226
25100.000000,9924.271137,-376277.637039,0.790466,-14.973375,384149350.763542,25633029.222174,-67.753890,1019.709015
25200.000000,10003.474914,-377774.963916,0.793610,-14.973162,384142561.899314,25734999.210124,-68.023394,1019.690732
25300.000000,10082.993113,-379272.269461,0.796754,-14.972949,384135746.084921,25836967.366094,-68.292893,1019.672376
25400.000000,10162.825726,-380769.553588,0.799898,-14.972734,384128903.320876,25938933.682827,-68.562387,1019.653947
25500.000000,10242.972750,-382266.816215,0.803042,-14.972519,384122033.607699,26040898.153066,-68.831876,1019.635446
25600.000000,10323.434177,-383764.057256,0.806186,-14.972302,384115136.945908,26142860.769554,-69.101359,1019.616872
25700.000000,10404.210001,-385261.276626,0.809330,-14.972085,384108213.336025,26244821.525036,-69.370838,1019.598226
25800.000000,10485.300216,-386758.474241,0.812474,-14.971867,384101262.778574,26346780.412254,-69.640311,1019.579507
25900.000000,10566.704816,-388255.650015,0.815618,-14.971648,384094285.274081,26448737.423954,-69.909778,1019.560715
26000.000000,10648.423796,-389752.803866,0.818762,-14.971429,384087280.823074,26550692.552879,-70.179241,1019.541851
26100.000000,10730.457148,-391249.935706,0.821905,-14.971208,384080249.426082,26652645.791773,-70.448698,1019.522915
26200.000000,10812.804867,-392747.045454,0.825049,-14.970987,384073191.083637,26754597.133381,-70.718150,1019.503906
26300.000000,10895.466946,-394244.133022,0.828193,-14.970765,384066105.796274,26856546.570447,-70.987596,1019.484824
26400.000000,10978.443379,-395741.198327,0.831336,-14.970542,384058993.564529,26958494.095717,-71.257038,1019.465670
26500.000000,11061.734160,-397238.241285,0.834480,-14.970318,384051854.388938,27060439.701935,-71.526473,1019.446443
26600.000000,11145.339283,-398735.261810,0.837623,-14.970093,384044688.270043,27162383.381847,-71.795904,1019.427143
26700.000000,11229.258741,-400232.259818,0.840766,-14.969867,384037495.208386,27264325.128197,-72.065329,1019.407772
26800.000000,11313.492528,-401729.235224,0.843909,-14.969641,384030275.204510,27366264.933731,-72.334748,1019.388327
