t	y	v	
269.570000	3486.664845	-54.381290	0.000000	0.000000
269.580000	3486.121056	-54.378919	0.000000	0.000000
269.590000	3485.577290	-54.376546	0.000000	0.000000
269.600000	3485.033549	-54.374170	0.000000	0.000000
269.610000	3484.489831	-54.371792	0.000000	0.000000
269.620000	3483.946137	-54.369410	0.000000	0.000000
269.630000	3483.402467	-54.367026	0.000000	0.000000
269.640000	3482.858820	-54.364639	0.000000	0.000000
269.650000	3482.315198	-54.362249	0.000000	0.000000
269.660000	3481.771599	-54.359857	0.000000	0.000000
269.670000	3481.228024	-54.357462	0.000000	0.000000
269.680000	3480.684474	-54.355064	0.000000	0.000000
269.690000	3480.140947	-54.352663	0.000000	0.000000
269.700000	3479.597445	-54.350260	0.000000	0.000000
269.710000	3479.053966	-54.347854	0.000000	0.000000
269.720000	3478.510512	-54.345445	0.000000	0.000000
269.730000	3477.967081	-54.343034	0.000000	0.000000
269.740000	3477.423675	-54.340620	0.000000	0.000000
269.750000	3476.880293	-54.338203	0.000000	0.000000
269.760000	3476.336935	-54.335783	0.000000	0.000000
269.770000	3475.793602	-54.333361	0.000000	0.000000
269.780000	3475.250292	-54.330937	0.000000	0.000000
269.790000	3474.707007	-54.328509	0.000000	0.000000
269.800000	3474.163746	-54.326079	0.000000	0.000000
269.810000	3473.620510	-54.323646	0.000000	0.000000
269.820000	3473.077298	-54.321211	0.000000	0.000000
269.830000	3472.534110	-54.318773	0.000000	0.000000
269.840000	3471.990947	-54.316332	0.000000	0.000000
269.850000	3471.447808	-54.313889	0.000000	0.000000
269.860000	3470.904693	-54.311443	0.000000	0.000000
269.870000	3470.361603	-54.308994	0.000000	0.000000
269.880000	3469.818538	-54.306543	0.000000	0.000000
269.890000	3469.275497	-54.304089	0.000000	0.000000
269.900000	3468.732481	-54.301633	0.000000	0.000000
269.910000	3468.189489	-54.299174	0.000000	0.000000
269.920000	3467.646522	-54.296712	0.000000	0.000000
269.930000	3467.103579	-54.294248	0.000000	0.000000
269.940000	3466.560662	-54.291781	0.000000	0.000000
269.950000	3466.017769	-54.289312	0.000000	0.000000
269.960000	3465.474900	-54.286840	0.000000	0.000000
269.970000	3464.932056	-54.284366	0.000000	0.000000
269.980000	3464.389238	-54.281889	0.000000	0.000000
269.990000	3463.846443	-54.279409	0.000000	0.000000
270.000000	3463.303674	-54.276927	0.000000	0.000000
270.010000	3462.760930	-54.274442	0.000000	0.000000
270.020000	3462.218210	-54.271955	0.000000	0.000000
270.030000	3461.675516	-54.269465	0.000000	0.000000
270.040000	3461.132846	-54.266973	0.000000	0.000000
270.050000	3460.590201	-54.264478	0.000000	0.000000
270.060000	3460.047581	-54.261981	0.000000	0.000000
270.070000	3459.504986	-54.259481	0.000000	0.000000
270.080000	3458.962417	-54.256979	0.000000	0.000000
270.090000	3458.419872	-54.254474	0.000000	0.000000
270.100000	3457.877352	-54.251966	0.000000	0.000000
270.110000	3457.334858	-54.249456	0.000000	0.000000
270.120000	3456.792388	-54.246944	0.000000	0.000000
270.130000	3456.249944	-54.244429	0.000000	0.000000
270.140000	3455.707525	-54.241912	0.000000	0.000000
270.150000	3455.165131	-54.239392	0.000000	0.000000
270.160000	3454.622762	-54.236870	0.000000	0.000000
270.170000	3454.080419	-54.234345	0.000000	0.000000
270.180000	3453.538101	-54.231818	0.000000	0.000000
270.190000	3452.995808	-54.229288	0.000000	0.000000
270.200000	3452.453540	-54.226756	0.000000	0.000000
270.210000	3451.911298	-54.224222	0.000000	0.000000
270.220000	3451.369081	-54.221685	0.000000	0.000000
270.230000	3450.826890	-54.219145	0.000000	0.000000
270.240000	3450.284724	-54.216604	0.000000	0.000000
270.250000	3449.742583	-54.214059	0.000000	0.000000
270.260000	3449.200468	-54.211513	0.000000	0.000000
270.270000	3448.658378	-54.208963	0.000000	0.000000
270.280000	3448.116314	-54.206412	0.000000	0.000000
270.290000	3447.574276	-54.203858	0.000000	0.000000
270.300000	3447.032263	-54.201302	0.000000	0.000000
270.310000	3446.490275	-54.198743	0.000000	0.000000
270.320000	3445.948313	-54.196182	0.000000	0.000000
270.330000	3445.406377	-54.193619	0.000000	0.000000
270.340000	3444.864467	-54.191053	0.000000	0.000000
270.350000	3444.322582	-54.188484	0.000000	0.000000
270.360000	3443.780723	-54.185914	0.000000	0.000000
270.370000	3443.238889	-54.183341	0.000000	0.000000
270.380000	3442.697082	-54.180766	0.000000	0.000000
270.390000	3442.155300	-54.178188	0.000000	0.000000
270.400000	3441.613544	-54.175608	0.000000	0.000000
270.410000	3441.071813	-54.173026	0.000000	0.000000
270.420000	3440.530109	-54.170441	0.000000	0.000000
270.430000	3439.988430	-54.167854	0.000000	0.000000
270.440000	3439.446778	-54.165265	0.000000	0.000000
270.450000	3438.905151	-54.162673	0.000000	0.000000
270.460000	3438.363550	-54.160079	0.000000	0.000000
270.470000	3437.821975	-54.157482	0.000000	0.000000
270.480000	3437.280427	-54.154884	0.000000	0.000000
270.490000	3436.738904	-54.152283	0.000000	0.000000
270.500000	3436.197407	-54.149680	0.000000	0.000000
270.510000	3435.655936	-54.147074	0.000000	0.000000
270.520000	3435.114492	-54.144466	0.000000	0.000000
270.530000	3434.573073	-54.141856	0.000000	0.000000
270.540000	3434.031681	-54.139244	0.000000	0.000000
270.550000	3433.490314	-54.136629	0.000000	0.000000
270.560000	3432.948974	-54.134012	0.000000	0.000000
270.570000	3432.407660	-54.131393	0.000000	0.000000
270.580000	3431.866372	-54.128771	0.000000	0.000000
270.590000	3431.325111	-54.126148	0.000000	0.000000
270.600000	3430.783876	-54.123522	0.000000	0.000000
270.610000	3430.242667	-54.120893	0.000000	0.000000
270.620000	3429.701484	-54.118263	0.000000	0.000000
270.630000	3429.160328	-54.115630	0.000000	0.000000
270.640000	3428.619198	-54.112995	0.000000	0.000000
270.650000	3428.078094	-54.110358	0.000000	0.000000
270.660000	3427.537017	-54.107719	0.000000	0.000000
270.670000	3426.995966	-54.105077	0.000000	0.000000
270.680000	3426.454942	-54.102433	0.000000	0.000000
270.690000	3425.913944	-54.099787	0.000000	0.000000
270.700000	3425.372973	-54.097139	0.000000	0.000000
270.710000	3424.832028	-54.094488	0.000000	0.000000
270.720000	3424.291110	-54.091836	0.000000	0.000000
270.730000	3423.750218	-54.089181	0.000000	0.000000
270.740000	3423.209353	-54.086524	0.000000	0.000000
270.750000	3422.668514	-54.083865	0.000000	0.000000
270.760000	3422.127702	-54.081203	0.000000	0.000000
270.770000	3421.586916	-54.078540	0.000000	0.000000
270.780000	3421.046158	-54.075874	0.000000	0.000000
270.790000	3420.505426	-54.073206	0.000000	0.000000
270.800000	3419.964720	-54.070536	0.000000	0.000000
270.810000	3419.424042	-54.067864	0.000000	0.000000
270.820000	3418.883390	-54.065189	0.000000	0.000000
270.830000	3418.342765	-54.062513	0.000000	0.000000
270.840000	3417.802166	-54.059834	0.000000	0.000000
270.850000	3417.261595	-54.057153	0.000000	0.000000
270.860000	3416.721050	-54.054470	0.000000	0.000000
270.870000	3416.180532	-54.051785	0.000000	0.000000
270.880000	3415.640041	-54.049098	0.000000	0.000000
270.890000	3415.099577	-54.046409	0.000000	0.000000
270.900000	3414.559140	-54.043717	0.000000	0.000000
270.910000	3414.018730	-54.041024	0.000000	0.000000
270.920000	3413.478346	-54.038328	0.000000	0.000000
270.930000	3412.937990	-54.035630	0.000000	0.000000
270.940000	3412.397661	-54.032930	0.000000	0.000000
270.950000	3411.857359	-54.030229	0.000000	0.000000
270.960000	3411.317083	-54.027525	0.000000	0.000000
270.970000	3410.776835	-54.024818	0.000000	0.000000
270.980000	3410.236614	-54.022110	0.000000	0.000000
270.990000	3409.696420	-54.019400	0.000000	0.000000
271.000000	3409.156253	-54.016688	0.000000	0.000000
271.010000	3408.616113	-54.013973	0.000000	0.000000
271.020000	3408.076001	-54.011257	0.000000	0.000000
271.030000	3407.535915	-54.008538	0.000000	0.000000
271.040000	3406.995857	-54.005818	0.000000	0.000000
271.050000	3406.455826	-54.003095	0.000000	0.000000
271.060000	3405.915823	-54.000370	0.000000	0.000000
271.070000	3405.375846	-53.997644	0.000000	0.000000
271.080000	3404.835878	-53.996782	0.000000	0.000000
271.090000	3404.295919	-53.995915	0.000000	0.000000
271.100000	3403.755969	-53.995043	0.000000	0.000000
271.110000	3403.216027	-53.994165	0.000000	0.000000
271.120000	3402.676094	-53.993282	0.000000	0.000000
271.130000	3402.136170	-53.992393	0.000000	0.000000
271.140000	3401.596255	-53.991500	0.000000	0.000000
271.150000	3401.056349	-53.990600	0.000000	0.000000
271.160000	3400.516452	-53.989696	0.000000	0.000000
271.170000	3399.976565	-53.988786	0.000000	0.000000
271.180000	3399.436686	-53.987871	0.000000	0.000000
271.190000	3398.896816	-53.986950	0.000000	0.000000
271.200000	3398.356956	-53.986024	0.000000	0.000000
271.210000	3397.817105	-53.985093	0.000000	0.000000
271.220000	3397.277264	-53.984156	0.000000	0.000000
271.230000	3396.737432	-53.983215	0.000000	0.000000
271.240000	3396.197609	-53.982268	0.000000	0.000000
271.250000	3395.657796	-53.981315	0.000000	0.000000
271.260000	3395.117992	-53.980358	0.000000	0.000000
271.270000	3394.578198	-53.979395	0.000000	0.000000
271.280000	3394.038414	-53.978427	0.000000	0.000000
271.290000	3393.498639	-53.977454	0.000000	0.000000
271.300000	3392.958875	-53.976475	0.000000	0.000000
271.310000	3392.419120	-53.975492	0.000000	0.000000
271.320000	3391.879375	-53.974503	0.000000	0.000000
271.330000	3391.339640	-53.973509	0.000000	0.000000
271.340000	3390.799914	-53.972510	0.000000	0.000000
271.350000	3390.260199	-53.971505	0.000000	0.000000
271.360000	3389.720494	-53.970496	0.000000	0.000000
271.370000	3389.180800	-53.969481	0.000000	0.000000
271.380000	3388.641115	-53.968461	0.000000	0.000000
271.390000	3388.101441	-53.967436	0.000000	0.000000
271.400000	3387.561777	-53.966406	0.000000	0.000000
271.410000	3387.022123	-53.965371	0.000000	0.000000
271.420000	3386.482480	-53.964331	0.000000	0.000000
271.430000	3385.942847	-53.963285	0.000000	0.000000
271.440000	3385.403224	-53.962235	0.000000	0.000000
271.450000	3384.863613	-53.961179	0.000000	0.000000
271.460000	3384.324011	-53.960119	0.000000	0.000000
271.470000	3383.784421	-53.959053	0.000000	0.000000
271.480000	3383.244841	-53.957983	0.000000	0.000000
271.490000	3382.705272	-53.956907	0.000000	0.000000
271.500000	3382.165714	-53.955826	0.000000	0.000000
271.510000	3381.626166	-53.954740	0.000000	0.000000
271.520000	3381.086630	-53.953650	0.000000	0.000000
271.530000	3380.547104	-53.952554	0.000000	0.000000
271.540000	3380.007590	-53.951453	0.000000	0.000000
271.550000	3379.468086	-53.950347	0.000000	0.000000
271.560000	3378.928594	-53.949237	0.000000	0.000000
271.570000	3378.389113	-53.948121	0.000000	0.000000
271.580000	3377.849643	-53.947000	0.000000	0.000000
271.590000	3377.310184	-53.945875	0.000000	0.000000
271.600000	3376.770736	-53.944744	0.000000	0.000000
271.610000	3376.231300	-53.943609	0.000000	0.000000
271.620000	3375.691876	-53.942468	0.000000	0.000000
271.630000	3375.152462	-53.941323	0.000000	0.000000
271.640000	3374.613061	-53.940173	0.000000	0.000000
271.650000	3374.073671	-53.939018	0.000000	0.000000
271.660000	3373.534292	-53.937858	0.000000	0.000000
271.670000	3372.994925	-53.936693	0.000000	0.000000
271.680000	3372.455570	-53.935523	0.000000	0.000000
271.690000	3371.916226	-53.934349	0.000000	0.000000
271.700000	3371.376895	-53.933169	0.000000	0.000000
271.710000	3370.837575	-53.931985	0.000000	0.000000
271.720000	3370.298267	-53.930796	0.000000	0.000000
271.730000	3369.758971	-53.929602	0.000000	0.000000
271.740000	3369.219687	-53.928404	0.000000	0.000000
271.750000	3368.680415	-53.927200	0.000000	0.000000
271.760000	3368.141155	-53.925992	0.000000	0.000000
271.770000	3367.601907	-53.924779	0.000000	0.000000
271.780000	3367.062671	-53.923561	0.000000	0.000000
271.790000	3366.523448	-53.922338	0.000000	0.000000
271.800000	3365.984237	-53.921111	0.000000	0.000000
271.810000	3365.445038	-53.919879	0.000000	0.000000
271.820000	3364.905852	-53.918642	0.000000	0.000000
271.830000	3364.366678	-53.917400	0.000000	0.000000
271.840000	3363.827516	-53.916154	0.000000	0.000000
271.850000	3363.288367	-53.914903	0.000000	0.000000
271.860000	3362.749231	-53.913647	0.000000	0.000000
271.870000	3362.210107	-53.912387	0.000000	0.000000
271.880000	3361.670996	-53.911122	0.000000	0.000000
271.890000	3361.131897	-53.909852	0.000000	0.000000
271.900000	3360.592811	-53.908578	0.000000	0.000000
271.910000	3360.053738	-53.907298	0.000000	0.000000
271.920000	3359.514678	-53.906015	0.000000	0.000000
271.930000	3358.975631	-53.904726	0.000000	0.000000
271.940000	3358.436597	-53.903433	0.000000	0.000000
271.950000	3357.897575	-53.902136	0.000000	0.000000
271.960000	3357.358567	-53.900833	0.000000	0.000000
271.970000	3356.819572	-53.899526	0.000000	0.000000
271.980000	3356.280589	-53.898215	0.000000	0.000000
271.990000	3355.741621	-53.896899	0.000000	0.000000
272.000000	3355.202665	-53.895578	0.000000	0.000000
272.010000	3354.663722	-53.894253	0.000000	0.000000
272.020000	3354.124793	-53.892923	0.000000	0.000000
272.030000	3353.585877	-53.891588	0.000000	0.000000
272.040000	3353.046975	-53.890249	0.000000	0.000000
272.050000	3352.508086	-53.888906	0.000000	0.000000
272.060000	3351.969210	-53.887558	0.000000	0.000000
272.070000	3351.430348	-53.886205	0.000000	0.000000
272.080000	3350.891499	-53.884848	0.000000	0.000000
272.090000	3350.352665	-53.883487	0.000000	0.000000
272.100000	3349.813843	-53.882120	0.000000	0.000000
272.110000	3349.275036	-53.880750	0.000000	0.000000
272.120000	3348.736242	-53.879375	0.000000	0.000000
272.130000	3348.197462	-53.877995	0.000000	0.000000
272.140000	3347.658696	-53.876611	0.000000	0.000000
272.150000	3347.119944	-53.875223	0.000000	0.000000
272.160000	3346.581206	-53.873830	0.000000	0.000000
272.170000	3346.042481	-53.872432	0.000000	0.000000
272.180000	3345.503771	-53.871031	0.000000	0.000000
272.190000	3344.965075	-53.869624	0.000000	0.000000
272.200000	3344.426393	-53.868214	0.000000	0.000000
272.210000	3343.887725	-53.866799	0.000000	0.000000
272.220000	3343.349071	-53.865379	0.000000	0.000000
272.230000	3342.810431	-53.863955	0.000000	0.000000
272.240000	3342.271806	-53.862527	0.000000	0.000000
272.250000	3341.733195	-53.861094	0.000000	0.000000
272.260000	3341.194598	-53.859657	0.000000	0.000000
272.270000	3340.656016	-53.858216	0.000000	0.000000
272.280000	3340.117449	-53.856770	0.000000	0.000000
272.290000	3339.578895	-53.855320	0.000000	0.000000
272.300000	3339.040357	-53.853866	0.000000	0.000000
272.310000	3338.501833	-53.852407	0.000000	0.000000
272.320000	3337.963323	-53.850944	0.000000	0.000000
272.330000	3337.424828	-53.849477	0.000000	0.000000
272.340000	3336.886348	-53.848005	0.000000	0.000000
272.350000	3336.347883	-53.846529	0.000000	0.000000
272.360000	3335.809433	-53.845049	0.000000	0.000000
272.370000	3335.270997	-53.843564	0.000000	0.000000
272.380000	3334.732576	-53.842075	0.000000	0.000000
272.390000	3334.194170	-53.840582	0.000000	0.000000
272.400000	3333.655779	-53.839085	0.000000	0.000000
272.410000	3333.117404	-53.837584	0.000000	0.000000
272.420000	3332.579043	-53.836078	0.000000	0.000000
272.430000	3332.040697	-53.834568	0.000000	0.000000
272.440000	3331.502367	-53.833053	0.000000	0.000000
272.450000	3330.964051	-53.831535	0.000000	0.000000
272.460000	3330.425751	-53.830012	0.000000	0.000000
272.470000	3329.887466	-53.828485	0.000000	0.000000
272.480000	3329.349197	-53.826954	0.000000	0.000000
272.490000	3328.810943	-53.825419	0.000000	0.000000
272.500000	3328.272704	-53.823879	0.000000	0.000000
272.510000	3327.734480	-53.822336	0.000000	0.000000
272.520000	3327.196273	-53.820788	0.000000	0.000000
272.530000	3326.658080	-53.819236	0.000000	0.000000
272.540000	3326.119903	-53.817680	0.000000	0.000000
272.550000	3325.581742	-53.816120	0.000000	0.000000
272.560000	3325.043597	-53.814555	0.000000	0.000000
272.570000	3324.505467	-53.812987	0.000000	0.000000
272.580000	3323.967353	-53.811414	0.000000	0.000000
272.590000	3323.429254	-53.809838	0.000000	0.000000
272.600000	3322.891172	-53.808257	0.000000	0.000000
272.610000	3322.353105	-53.806672	0.000000	0.000000
272.620000	3321.815054	-53.805083	0.000000	0.000000
272.630000	3321.277019	-53.803490	0.000000	0.000000
272.640000	3320.739000	-53.801893	0.000000	0.000000
272.650000	3320.200997	-53.800292	0.000000	0.000000
272.660000	3319.663011	-53.798686	0.000000	0.000000
272.670000	3319.125040	-53.797077	0.000000	0.000000
272.680000	3318.587085	-53.795464	0.000000	0.000000
272.690000	3318.049147	-53.793846	0.000000	0.000000
272.700000	3317.511224	-53.792225	0.000000	0.000000
272.710000	3316.973318	-53.790600	0.000000	0.000000
272.720000	3316.435429	-53.788970	0.000000	0.000000
272.730000	3315.897555	-53.787337	0.000000	0.000000
272.740000	3315.359698	-53.785699	0.000000	0.000000
272.750000	3314.821858	-53.784058	0.000000	0.000000
272.760000	3314.284034	-53.782413	0.000000	0.000000
272.770000	3313.746226	-53.780763	0.000000	0.000000
272.780000	3313.208435	-53.779110	0.000000	0.000000
272.790000	3312.670660	-53.777453	0.000000	0.000000
272.800000	3312.132903	-53.775791	0.000000	0.000000
272.810000	3311.595161	-53.774126	0.000000	0.000000
272.820000	3311.057437	-53.772457	0.000000	0.000000
272.830000	3310.519729	-53.770784	0.000000	0.000000
272.840000	3309.982038	-53.769107	0.000000	0.000000
272.850000	3309.444363	-53.767427	0.000000	0.000000
272.860000	3308.906706	-53.765742	0.000000	0.000000
272.870000	3308.369066	-53.764053	0.000000	0.000000
272.880000	3307.831442	-53.762361	0.000000	0.000000
272.890000	3307.293835	-53.760664	0.000000	0.000000
272.900000	3306.756246	-53.758964	0.000000	0.000000
272.910000	3306.218673	-53.757260	0.000000	0.000000
272.920000	3305.681118	-53.755552	0.000000	0.000000
272.930000	3305.143579	-53.753840	0.000000	0.000000
272.940000	3304.606058	-53.752124	0.000000	0.000000
272.950000	3304.068554	-53.750405	0.000000	0.000000
272.960000	3303.531067	-53.748681	0.000000	0.000000
272.970000	3302.993597	-53.746954	0.000000	0.000000
272.980000	3302.456145	-53.745223	0.000000	0.000000
272.990000	3301.918710	-53.743488	0.000000	0.000000
273.000000	3301.381293	-53.741750	0.000000	0.000000
273.010000	3300.843893	-53.740007	0.000000	0.000000
273.020000	3300.306510	-53.738261	0.000000	0.000000
273.030000	3299.769145	-53.736511	0.000000	0.000000
273.040000	3299.231797	-53.734758	0.000000	0.000000
