t	y	v	y_analytic	v_analytic
37.990000	440.491744	-15.138889	443.562958	-15.069284
38.000000	440.340355	-15.138889	443.412265	-15.069284
38.010000	440.188966	-15.138889	443.261572	-15.069284
38.020000	440.037577	-15.138889	443.110879	-15.069284
38.030000	439.886188	-15.138889	442.960187	-15.069284
38.040000	439.734799	-15.138889	442.809494	-15.069284
38.050000	439.583411	-15.138889	442.658801	-15.069284
38.060000	439.432022	-15.138889	442.508108	-15.069284
38.070000	439.280633	-15.138889	442.357415	-15.069284
38.080000	439.129244	-15.138889	442.206722	-15.069284
38.090000	438.977855	-15.138889	442.056030	-15.069284
38.100000	438.826466	-15.138889	441.905337	-15.069284
38.110000	438.675077	-15.138889	441.754644	-15.069284
38.120000	438.523688	-15.138889	441.603951	-15.069284
38.130000	438.372299	-15.138889	441.453258	-15.069284
38.140000	438.220911	-15.138889	441.302565	-15.069284
38.150000	438.069522	-15.138889	441.151872	-15.069284
38.160000	437.918133	-15.138889	441.001180	-15.069284
38.170000	437.766744	-15.138889	440.850487	-15.069284
38.180000	437.615355	-15.138889	440.699794	-15.069284
38.190000	437.463966	-15.138889	440.549101	-15.069284
38.200000	437.312577	-15.138889	440.398408	-15.069284
38.210000	437.161188	-15.138889	440.247715	-15.069284
38.220000	437.009799	-15.138889	440.097023	-15.069284
38.230000	436.858411	-15.138889	439.946330	-15.069284
38.240000	436.707022	-15.138889	439.795637	-15.069284
38.250000	436.555633	-15.138889	439.644944	-15.069284
38.260000	436.404244	-15.138889	439.494251	-15.069284
38.270000	436.252855	-15.138889	439.343558	-15.069284
38.280000	436.101466	-15.138889	439.192866	-15.069284
38.290000	435.950077	-15.138889	439.042173	-15.069284
38.300000	435.798688	-15.138889	438.891480	-15.069284
38.310000	435.647299	-15.138889	438.740787	-15.069284
38.320000	435.495911	-15.138889	438.590094	-15.069284
38.330000	435.344522	-15.138889	438.439401	-15.069284
38.340000	435.193133	-15.138889	438.288708	-15.069284
38.350000	435.041744	-15.138889	438.138016	-15.069284
38.360000	434.890355	-15.138889	437.987323	-15.069284
38.370000	434.738966	-15.138889	437.836630	-15.069284
38.380000	434.587577	-15.138889	437.685937	-15.069284
38.390000	434.436188	-15.138889	437.535244	-15.069284
38.400000	434.284799	-15.138889	437.384551	-15.069284
38.410000	434.133411	-15.138889	437.233859	-15.069284
38.420000	433.982022	-15.138889	437.083166	-15.069284
38.430000	433.830633	-15.138889	436.932473	-15.069284
38.440000	433.679244	-15.138889	436.781780	-15.069284
38.450000	433.527855	-15.138889	436.631087	-15.069284
38.460000	433.376466	-15.138889	436.480394	-15.069284
38.470000	433.225077	-15.138889	436.329701	-15.069284
38.480000	433.073688	-15.138889	436.179009	-15.069284
38.490000	432.922299	-15.138889	436.028316	-15.069284
38.500000	432.770911	-15.138889	435.877623	-15.069284
38.510000	432.619522	-15.138889	435.726930	-15.069284
38.520000	432.468133	-15.138889	435.576237	-15.069284
38.530000	432.316744	-15.138889	435.425544	-15.069284
38.540000	432.165355	-15.138889	435.274852	-15.069284
38.550000	432.013966	-15.138889	435.124159	-15.069284
38.560000	431.862577	-15.138889	434.973466	-15.069284
38.570000	431.711188	-15.138889	434.822773	-15.069284
38.580000	431.559799	-15.138889	434.672080	-15.069284
38.590000	431.408411	-15.138889	434.521387	-15.069284
38.600000	431.257022	-15.138889	434.370694	-15.069284
38.610000	431.105633	-15.138889	434.220002	-15.069284
38.620000	430.954244	-15.138889	434.069309	-15.069284
38.630000	430.802855	-15.138889	433.918616	-15.069284
38.640000	430.651466	-15.138889	433.767923	-15.069284
38.650000	430.500077	-15.138889	433.617230	-15.069284
38.660000	430.348688	-15.138889	433.466537	-15.069284
38.670000	430.197299	-15.138889	433.315845	-15.069284
38.680000	430.045911	-15.138889	433.165152	-15.069284
38.690000	429.894522	-15.138889	433.014459	-15.069284
38.700000	429.743133	-15.138889	432.863766	-15.069284
38.710000	429.591744	-15.138889	432.713073	-15.069284
38.720000	429.440355	-15.138889	432.562380	-15.069284
38.730000	429.288966	-15.138889	432.411688	-15.069284
38.740000	429.137577	-15.138889	432.260995	-15.069284
38.750000	428.986188	-15.138889	432.110302	-15.069284
38.760000	428.834799	-15.138889	431.959609	-15.069284
38.770000	428.683411	-15.138889	431.808916	-15.069284
38.780000	428.532022	-15.138889	431.658223	-15.069284
38.790000	428.380633	-15.138889	431.507530	-15.069284
38.800000	428.229244	-15.138889	431.356838	-15.069284
38.810000	428.077855	-15.138889	431.206145	-15.069284
38.820000	427.926466	-15.138889	431.055452	-15.069284
38.830000	427.775077	-15.138889	430.904759	-15.069284
38.840000	427.623688	-15.138889	430.754066	-15.069284
38.850000	427.472299	-15.138889	430.603373	-15.069284
38.860000	427.320911	-15.138889	430.452681	-15.069284
38.870000	427.169522	-15.138889	430.301988	-15.069284
38.880000	427.018133	-15.138889	430.151295	-15.069284
38.890000	426.866744	-15.138889	430.000602	-15.069284
38.900000	426.715355	-15.138889	429.849909	-15.069284
38.910000	426.563966	-15.138889	429.699216	-15.069284
38.920000	426.412577	-15.138889	429.548523	-15.069284
38.930000	426.261188	-15.138889	429.397831	-15.069284
38.940000	426.109799	-15.138889	429.247138	-15.069284
38.950000	425.958411	-15.138889	429.096445	-15.069284
38.960000	425.807022	-15.138889	428.945752	-15.069284
38.970000	425.655633	-15.138889	428.795059	-15.069284
38.980000	425.504244	-15.138889	428.644366	-15.069284
38.990000	425.352855	-15.138889	428.493674	-15.069284
39.000000	425.201466	-15.138889	428.342981	-15.069284
39.010000	425.050077	-15.138889	428.192288	-15.069284
39.020000	424.898688	-15.138889	428.041595	-15.069284
39.030000	424.747299	-15.138889	427.890902	-15.069284
39.040000	424.595911	-15.138889	427.740209	-15.069284
39.050000	424.444522	-15.138889	427.589517	-15.069284
39.060000	424.293133	-15.138889	427.438824	-15.069284
39.070000	424.141744	-15.138889	427.288131	-15.069284
39.080000	423.990355	-15.138889	427.137438	-15.069284
39.090000	423.838966	-15.138889	426.986745	-15.069284
39.100000	423.687577	-15.138889	426.836052	-15.069284
39.110000	423.536188	-15.138889	426.685359	-15.069284
39.120000	423.384799	-15.138889	426.534667	-15.069284
39.130000	423.233411	-15.138889	426.383974	-15.069284
39.140000	423.082022	-15.138889	426.233281	-15.069284
39.150000	422.930633	-15.138889	426.082588	-15.069284
39.160000	422.779244	-15.138889	425.931895	-15.069284
39.170000	422.627855	-15.138889	425.781202	-15.069284
39.180000	422.476466	-15.138889	425.630510	-15.069284
39.190000	422.325077	-15.138889	425.479817	-15.069284
39.200000	422.173688	-15.138889	425.329124	-15.069284
39.210000	422.022299	-15.138889	425.178431	-15.069284
39.220000	421.870911	-15.138889	425.027738	-15.069284
39.230000	421.719522	-15.138889	424.877045	-15.069284
39.240000	421.568133	-15.138889	424.726352	-15.069284
39.250000	421.416744	-15.138889	424.575660	-15.069284
39.260000	421.265355	-15.138889	424.424967	-15.069284
39.270000	421.113966	-15.138889	424.274274	-15.069284
39.280000	420.962577	-15.138889	424.123581	-15.069284
39.290000	420.811188	-15.138889	423.972888	-15.069284
39.300000	420.659799	-15.138889	423.822195	-15.069284
39.310000	420.508411	-15.138889	423.671503	-15.069284
39.320000	420.357022	-15.138889	423.520810	-15.069284
39.330000	420.205633	-15.138889	423.370117	-15.069284
39.340000	420.054244	-15.138889	423.219424	-15.069284
39.350000	419.902855	-15.138889	423.068731	-15.069284
39.360000	419.751466	-15.138889	422.918038	-15.069284
39.370000	419.600077	-15.138889	422.767345	-15.069284
39.380000	419.448688	-15.138889	422.616653	-15.069284
39.390000	419.297299	-15.138889	422.465960	-15.069284
39.400000	419.145911	-15.138889	422.315267	-15.069284
39.410000	418.994522	-15.138889	422.164574	-15.069284
39.420000	418.843133	-15.138889	422.013881	-15.069284
39.430000	418.691744	-15.138889	421.863188	-15.069284
39.440000	418.540355	-15.138889	421.712496	-15.069284
39.450000	418.388966	-15.138889	421.561803	-15.069284
39.460000	418.237577	-15.138889	421.411110	-15.069284
39.470000	418.086188	-15.138889	421.260417	-15.069284
39.480000	417.934799	-15.138889	421.109724	-15.069284
39.490000	417.783411	-15.138889	420.959031	-15.069284
39.500000	417.632022	-15.138889	420.808339	-15.069284
39.510000	417.480633	-15.138889	420.657646	-15.069284
39.520000	417.329244	-15.138889	420.506953	-15.069284
39.530000	417.177855	-15.138889	420.356260	-15.069284
39.540000	417.026466	-15.138889	420.205567	-15.069284
39.550000	416.875077	-15.138889	420.054874	-15.069284
39.560000	416.723688	-15.138889	419.904181	-15.069284
39.570000	416.572299	-15.138889	419.753489	-15.069284
39.580000	416.420911	-15.138889	419.602796	-15.069284
39.590000	416.269522	-15.138889	419.452103	-15.069284
39.600000	416.118133	-15.138889	419.301410	-15.069284
39.610000	415.966744	-15.138889	419.150717	-15.069284
39.620000	415.815355	-15.138889	419.000024	-15.069284
39.630000	415.663966	-15.138889	418.849332	-15.069284
39.640000	415.512577	-15.138889	418.698639	-15.069284
39.650000	415.361188	-15.138889	418.547946	-15.069284
39.660000	415.209799	-15.138889	418.397253	-15.069284
39.670000	415.058411	-15.138889	418.246560	-15.069284
39.680000	414.907022	-15.138889	418.095867	-15.069284
39.690000	414.755633	-15.138889	417.945174	-15.069284
39.700000	414.604244	-15.138889	417.794482	-15.069284
39.710000	414.452855	-15.138889	417.643789	-15.069284
39.720000	414.301466	-15.138889	417.493096	-15.069284
39.730000	414.150077	-15.138889	417.342403	-15.069284
39.740000	413.998688	-15.138889	417.191710	-15.069284
39.750000	413.847299	-15.138889	417.041017	-15.069284
39.760000	413.695911	-15.138889	416.890325	-15.069284
39.770000	413.544522	-15.138889	416.739632	-15.069284
39.780000	413.393133	-15.138889	416.588939	-15.069284
39.790000	413.241744	-15.138889	416.438246	-15.069284
39.800000	413.090355	-15.138889	416.287553	-15.069284
39.810000	412.938966	-15.138889	416.136860	-15.069284
39.820000	412.787577	-15.138889	415.986167	-15.069284
39.830000	412.636188	-15.138889	415.835475	-15.069284
39.840000	412.484799	-15.138889	415.684782	-15.069284
39.850000	412.333411	-15.138889	415.534089	-15.069284
39.860000	412.182022	-15.138889	415.383396	-15.069284
39.870000	412.030633	-15.138889	415.232703	-15.069284
39.880000	411.879244	-15.138889	415.082010	-15.069284
39.890000	411.727855	-15.138889	414.931318	-15.069284
39.900000	411.576466	-15.138889	414.780625	-15.069284
39.910000	411.425077	-15.138889	414.629932	-15.069284
39.920000	411.273688	-15.138889	414.479239	-15.069284
39.930000	411.122299	-15.138889	414.328546	-15.069284
39.940000	410.970911	-15.138889	414.177853	-15.069284
39.950000	410.819522	-15.138889	414.027161	-15.069284
39.960000	410.668133	-15.138889	413.876468	-15.069284
39.970000	410.516744	-15.138889	413.725775	-15.069284
39.980000	410.365355	-15.138889	413.575082	-15.069284
39.990000	410.213966	-15.138889	413.424389	-15.069284
40.000000	410.062577	-15.138889	413.273696	-15.069284
40.010000	409.911188	-15.138889	413.123003	-15.069284
40.020000	409.759799	-15.138889	412.972311	-15.069284
40.030000	409.608411	-15.138889	412.821618	-15.069284
40.040000	409.457022	-15.138889	412.670925	-15.069284
40.050000	409.305633	-15.138889	412.520232	-15.069284
40.060000	409.154244	-15.138889	412.369539	-15.069284
40.070000	409.002855	-15.138889	412.218846	-15.069284
40.080000	408.851466	-15.138889	412.068154	-15.069284
40.090000	408.700077	-15.138889	411.917461	-15.069284
40.100000	408.548688	-15.138889	411.766768	-15.069284
40.110000	408.397299	-15.138889	411.616075	-15.069284
40.120000	408.245911	-15.138889	411.465382	-15.069284
40.130000	408.094522	-15.138889	411.314689	-15.069284
40.140000	407.943133	-15.138889	411.163996	-15.069284
40.150000	407.791744	-15.138889	411.013304	-15.069284
40.160000	407.640355	-15.138889	410.862611	-15.069284
40.170000	407.488966	-15.138889	410.711918	-15.069284
40.180000	407.337577	-15.138889	410.561225	-15.069284
40.190000	407.186188	-15.138889	410.410532	-15.069284
40.200000	407.034799	-15.138889	410.259839	-15.069284
40.210000	406.883411	-15.138889	410.109147	-15.069284
40.220000	406.732022	-15.138889	409.958454	-15.069284
40.230000	406.580633	-15.138889	409.807761	-15.069284
40.240000	406.429244	-15.138889	409.657068	-15.069284
40.250000	406.277855	-15.138889	409.506375	-15.069284
40.260000	406.126466	-15.138889	409.355682	-15.069284
40.270000	405.975077	-15.138889	409.204989	-15.069284
40.280000	405.823688	-15.138889	409.054297	-15.069284
40.290000	405.672299	-15.138889	408.903604	-15.069284
40.300000	405.520911	-15.138889	408.752911	-15.069284
40.310000	405.369522	-15.138889	408.602218	-15.069284
40.320000	405.218133	-15.138889	408.451525	-15.069284
40.330000	405.066744	-15.138889	408.300832	-15.069284
40.340000	404.915355	-15.138889	408.150140	-15.069284
40.350000	404.763966	-15.138889	407.999447	-15.069284
40.360000	404.612577	-15.138889	407.848754	-15.069284
40.370000	404.461188	-15.138889	407.698061	-15.069284
40.380000	404.309799	-15.138889	407.547368	-15.069284
40.390000	404.158411	-15.138889	407.396675	-15.069284
40.400000	404.007022	-15.138889	407.245983	-15.069284
40.410000	403.855633	-15.138889	407.095290	-15.069284
40.420000	403.704244	-15.138889	406.944597	-15.069284
40.430000	403.552855	-15.138889	406.793904	-15.069284
40.440000	403.401466	-15.138889	406.643211	-15.069284
40.450000	403.250077	-15.138889	406.492518	-15.069284
40.460000	403.098688	-15.138889	406.341825	-15.069284
40.470000	402.947299	-15.138889	406.191133	-15.069284
40.480000	402.795911	-15.138889	406.040440	-15.069284
40.490000	402.644522	-15.138889	405.889747	-15.069284
40.500000	402.493133	-15.138889	405.739054	-15.069284
40.510000	402.341744	-15.138889	405.588361	-15.069284
40.520000	402.190355	-15.138889	405.437668	-15.069284
40.530000	402.038966	-15.138889	405.286976	-15.069284
40.540000	401.887577	-15.138889	405.136283	-15.069284
40.550000	401.736188	-15.138889	404.985590	-15.069284
40.560000	401.584799	-15.138889	404.834897	-15.069284
40.570000	401.433411	-15.138889	404.684204	-15.069284
40.580000	401.282022	-15.138889	404.533511	-15.069284
40.590000	401.130633	-15.138889	404.382818	-15.069284
40.600000	400.979244	-15.138889	404.232126	-15.069284
40.610000	400.827855	-15.138889	404.081433	-15.069284
40.620000	400.676466	-15.138889	403.930740	-15.069284
40.630000	400.525077	-15.138889	403.780047	-15.069284
40.640000	400.373688	-15.138889	403.629354	-15.069284
40.650000	400.222299	-15.138889	403.478661	-15.069284
40.660000	400.070911	-15.138889	403.327969	-15.069284
40.670000	399.919522	-15.138889	403.177276	-15.069284
40.680000	399.768133	-15.138889	403.026583	-15.069284
40.690000	399.616744	-15.138889	402.875890	-15.069284
40.700000	399.465355	-15.138889	402.725197	-15.069284
40.710000	399.313966	-15.138889	402.574504	-15.069284
40.720000	399.162577	-15.138889	402.423811	-15.069284
40.730000	399.011188	-15.138889	402.273119	-15.069284
40.740000	398.859799	-15.138889	402.122426	-15.069284
40.750000	398.708411	-15.138889	401.971733	-15.069284
40.760000	398.557022	-15.138889	401.821040	-15.069284
40.770000	398.405633	-15.138889	401.670347	-15.069284
40.780000	398.254244	-15.138889	401.519654	-15.069284
40.790000	398.102855	-15.138889	401.368962	-15.069284
40.800000	397.951466	-15.138889	401.218269	-15.069284
40.810000	397.800077	-15.138889	401.067576	-15.069284
40.820000	397.648688	-15.138889	400.916883	-15.069284
40.830000	397.497299	-15.138889	400.766190	-15.069284
40.840000	397.345911	-15.138889	400.615497	-15.069284
40.850000	397.194522	-15.138889	400.464805	-15.069284
40.860000	397.043133	-15.138889	400.314112	-15.069284
40.870000	396.891744	-15.138889	400.163419	-15.069284
40.880000	396.740355	-15.138889	400.012726	-15.069284
40.890000	396.588966	-15.138889	399.862033	-15.069284
40.900000	396.437577	-15.138889	399.711340	-15.069284
40.910000	396.286188	-15.138889	399.560647	-15.069284
40.920000	396.134799	-15.138889	399.409955	-15.069284
40.930000	395.983411	-15.138889	399.259262	-15.069284
40.940000	395.832022	-15.138889	399.108569	-15.069284
40.950000	395.680633	-15.138889	398.957876	-15.069284
40.960000	395.529244	-15.138889	398.807183	-15.069284
40.970000	395.377855	-15.138889	398.656490	-15.069284
40.980000	395.226466	-15.138889	398.505798	-15.069284
40.990000	395.075077	-15.138889	398.355105	-15.069284
41.000000	394.923688	-15.138889	398.204412	-15.069284
41.010000	394.772299	-15.138889	398.053719	-15.069284
41.020000	394.620911	-15.138889	397.903026	-15.069284
41.030000	394.469522	-15.138889	397.752333	-15.069284
41.040000	394.318133	-15.138889	397.601640	-15.069284
41.050000	394.166744	-15.138889	397.450948	-15.069284
41.060000	394.015355	-15.138889	397.300255	-15.069284
41.070000	393.863966	-15.138889	397.149562	-15.069284
41.080000	393.712577	-15.138889	396.998869	-15.069284
41.090000	393.561188	-15.138889	396.848176	-15.069284
41.100000	393.409799	-15.138889	396.697483	-15.069284
41.110000	393.258411	-15.138889	396.546791	-15.069284
41.120000	393.107022	-15.138889	396.396098	-15.069284
41.130000	392.955633	-15.138889	396.245405	-15.069284
41.140000	392.804244	-15.138889	396.094712	-15.069284
41.150000	392.652855	-15.138889	395.944019	-15.069284
