time	x	y	v_x	v_y
800640.000000	-3518980191.538860	5549974137.471969	-4364.351538	6900.305441	19061364.960678
800700.000000	-3519242052.622222	5550388155.784346	-4364.351240	6900.304971	19061362.359867
800760.000000	-3519503913.687714	5550802174.068540	-4364.350943	6900.304502	19061359.759445
800820.000000	-3519765774.735338	5551216192.324554	-4364.350645	6900.304032	19061357.159411
800880.000000	-3520027635.765098	5551630210.552394	-4364.350347	6900.303563	19061354.559765
800940.000000	-3520289496.776996	5552044228.752063	-4364.350049	6900.303093	19061351.960506
801000.000000	-3520551357.771035	5552458246.923565	-4364.349752	6900.302624	19061349.361636
801060.000000	-3520813218.747218	5552872265.066904	-4364.349454	6900.302154	19061346.763153
801120.000000	-3521075079.705546	5553286283.182085	-4364.349157	6900.301685	19061344.165058
801180.000000	-3521336940.646024	5553700301.269112	-4364.348859	6900.301216	19061341.567351
801240.000000	-3521598801.568653	5554114319.327989	-4364.348562	6900.300747	19061338.970031
801300.000000	-3521860662.473436	5554528337.358720	-4364.348264	6900.300278	19061336.373099
801360.000000	-3522122523.360376	5554942355.361309	-4364.347967	6900.299809	19061333.776554
801420.000000	-3522384384.229475	5555356373.335761	-4364.347670	6900.299340	19061331.180396
801480.000000	-3522646245.080736	5555770391.282080	-4364.347372	6900.298871	19061328.584626
801540.000000	-3522908105.914162	5556184409.200270	-4364.347075	6900.298402	19061325.989242
801600.000000	-3523169966.729756	5556598427.090335	-4364.346778	6900.297933	19061323.394246
801660.000000	-3523431827.527520	5557012444.952279	-4364.346481	6900.297465	19061320.799637
801720.000000	-3523693688.307456	5557426462.786107	-4364.346184	6900.296996	19061318.205414
801780.000000	-3523955549.069568	5557840480.591823	-4364.345887	6900.296528	19061315.611578
801840.000000	-3524217409.813858	5558254498.369431	-4364.345590	6900.296059	19061313.018129
801900.000000	-3524479270.540328	5558668516.118935	-4364.345293	6900.295591	19061310.425066
801960.000000	-3524741131.248982	5559082533.840339	-4364.344996	6900.295123	19061307.832390
802020.000000	-3525002991.939822	5559496551.533648	-4364.344699	6900.294654	19061305.240100
802080.000000	-3525264852.612850	5559910569.198865	-4364.344402	6900.294186	19061302.648196
802140.000000	-3525526713.268070	5560324586.835995	-4364.344105	6900.293718	19061300.056679
802200.000000	-3525788573.905484	5560738604.445042	-4364.343809	6900.293250	19061297.465548
802260.000000	-3526050434.525095	5561152622.026010	-4364.343512	6900.292782	19061294.874803
802320.000000	-3526312295.126904	5561566639.578903	-4364.343215	6900.292314	19061292.284444
802380.000000	-3526574155.710916	5561980657.103726	-4364.342919	6900.291846	19061289.694470
802440.000000	-3526836016.277132	5562394674.600483	-4364.342622	6900.291379	19061287.104883
802500.000000	-3527097876.825555	5562808692.069178	-4364.342325	6900.290911	19061284.515681
802560.000000	-3527359737.356188	5563222709.509814	-4364.342029	6900.290443	19061281.926865
802620.000000	-3527621597.869034	5563636726.922398	-4364.341733	6900.289976	19061279.338434
802680.000000	-3527883458.364095	5564050744.306932	-4364.341436	6900.289509	19061276.750389
802740.000000	-3528145318.841374	5564464761.663420	-4364.341140	6900.289041	19061274.162729
802800.000000	-3528407179.300873	5564878778.991867	-4364.340844	6900.288574	19061271.575455
802860.000000	-3528669039.742596	5565292796.292277	-4364.340547	6900.288107	19061268.988566
802920.000000	-3528930900.166544	5565706813.564654	-4364.340251	6900.287639	19061266.402061
802980.000000	-3529192760.572721	5566120830.809003	-4364.339955	6900.287172	19061263.815942
803040.000000	-3529454620.961128	5566534848.025327	-4364.339659	6900.286705	19061261.230208
803100.000000	-3529716481.331770	5566948865.213630	-4364.339363	6900.286238	19061258.644858
803160.000000	-3529978341.684647	5567362882.373917	-4364.339067	6900.285771	19061256.059894
803220.000000	-3530240202.019764	5567776899.506191	-4364.338771	6900.285305	19061253.475314
803280.000000	-3530502062.337122	5568190916.610458	-4364.338475	6900.284838	19061250.891118
803340.000000	-3530763922.636724	5568604933.686722	-4364.338179	6900.284371	19061248.307307
803400.000000	-3531025782.918573	5569018950.734985	-4364.337883	6900.283904	19061245.723881
803460.000000	-3531287643.182672	5569432967.755254	-4364.337587	6900.283438	19061243.140839
803520.000000	-3531549503.429023	5569846984.747531	-4364.337291	6900.282971	19061240.558181
803580.000000	-3531811363.657629	5570261001.711821	-4364.336996	6900.282505	19061237.975907
803640.000000	-3532073223.868492	5570675018.648128	-4364.336700	6900.282039	19061235.394018
803700.000000	-3532335084.061616	5571089035.556456	-4364.336404	6900.281572	19061232.812512
803760.000000	-3532596944.237001	5571503052.436809	-4364.336109	6900.281106	19061230.231390
803820.000000	-3532858804.394653	5571917069.289191	-4364.335813	6900.280640	19061227.650652
803880.000000	-3533120664.534572	5572331086.113607	-4364.335518	6900.280174	19061225.070298
803940.000000	-3533382524.656762	5572745102.910061	-4364.335222	6900.279708	19061222.490327
804000.000000	-3533644384.761226	5573159119.678556	-4364.334927	6900.279242	19061219.910740
804060.000000	-3533906244.847965	5573573136.419098	-4364.334631	6900.278776	19061217.331537
804120.000000	-3534168104.916983	5573987153.131690	-4364.334336	6900.278310	19061214.752717
804180.000000	-3534429964.968282	5574401169.816337	-4364.334041	6900.277845	19061212.174280
804240.000000	-3534691825.001864	5574815186.473042	-4364.333745	6900.277379	19061209.596226
804300.000000	-3534953685.017734	5575229203.101810	-4364.333450	6900.276913	19061207.018556
804360.000000	-3535215545.015892	5575643219.702644	-4364.333155	6900.276448	19061204.441268
804420.000000	-3535477404.996342	5576057236.275550	-4364.332860	6900.275982	19061201.864364
804480.000000	-3535739264.959086	5576471252.820531	-4364.332565	6900.275517	19061199.287842
804540.000000	-3536001124.904128	5576885269.337591	-4364.332270	6900.275052	19061196.711703
804600.000000	-3536262984.831469	5577299285.826735	-4364.331975	6900.274586	19061194.135947
804660.000000	-3536524844.741112	5577713302.287965	-4364.331680	6900.274121	19061191.560574
804720.000000	-3536786704.633060	5578127318.721287	-4364.331385	6900.273656	19061188.985583
804780.000000	-3537048564.507315	5578541335.126705	-4364.331090	6900.273191	19061186.410974
804840.000000	-3537310424.363880	5578955351.504223	-4364.330795	6900.272726	19061183.836748
804900.000000	-3537572284.202758	5579369367.853845	-4364.330501	6900.272261	19061181.262904
804960.000000	-3537834144.023952	5579783384.175575	-4364.330206	6900.271796	19061178.689442
805020.000000	-3538096003.827463	5580197400.469418	-4364.329911	6900.271332	19061176.116363
805080.000000	-3538357863.613295	5580611416.735376	-4364.329617	6900.270867	19061173.543665
805140.000000	-3538619723.381450	5581025432.973456	-4364.329322	6900.270402	19061170.971350
805200.000000	-3538881583.131931	5581439449.183661	-4364.329027	6900.269938	19061168.399416
805260.000000	-3539143442.864741	5581853465.365994	-4364.328733	6900.269473	19061165.827864
805320.000000	-3539405302.579882	5582267481.520460	-4364.328438	6900.269009	19061163.256694
805380.000000	-3539667162.277356	5582681497.647063	-4364.328144	6900.268545	19061160.685905
805440.000000	-3539929021.957167	5583095513.745808	-4364.327850	6900.268080	19061158.115498
805500.000000	-3540190881.619316	5583509529.816698	-4364.327555	6900.267616	19061155.545472
805560.000000	-3540452741.263807	5583923545.859737	-4364.327261	6900.267152	19061152.975827
805620.000000	-3540714600.890643	5584337561.874930	-4364.326967	6900.266688	19061150.406564
805680.000000	-3540976460.499825	5584751577.862282	-4364.326673	6900.266224	19061147.837682
805740.000000	-3541238320.091357	5585165593.821795	-4364.326378	6900.265760	19061145.269181
805800.000000	-3541500179.665240	5585579609.753473	-4364.326084	6900.265296	19061142.701062
805860.000000	-3541762039.221479	5585993625.657322	-4364.325790	6900.264832	19061140.133323
805920.000000	-3542023898.760074	5586407641.533345	-4364.325496	6900.264369	19061137.565964
805980.000000	-3542285758.281030	5586821657.381547	-4364.325202	6900.263905	19061134.998987
806040.000000	-3542547617.784348	5587235673.201931	-4364.324908	6900.263441	19061132.432390
806100.000000	-3542809477.270031	5587649688.994502	-4364.324614	6900.262978	19061129.866174
806160.000000	-3543071336.738081	5588063704.759264	-4364.324321	6900.262514	19061127.300339
806220.000000	-3543333196.188502	5588477720.496221	-4364.324027	6900.262051	19061124.734883
806280.000000	-3543595055.621296	5588891736.205376	-4364.323733	6900.261588	19061122.169808
806340.000000	-3543856915.036466	5589305751.886734	-4364.323439	6900.261124	19061119.605114
806400.000000	-3544118774.434013	5589719767.540299	-4364.323146	6900.260661	19061117.040799
806460.000000	-3544380633.813942	5590133783.166077	-4364.322852	6900.260198	19061114.476865
806520.000000	-3544642493.176254	5590547798.764069	-4364.322558	6900.259735	19061111.913310
806580.000000	-3544904352.520952	5590961814.334280	-4364.322265	6900.259272	19061109.350136
806640.000000	-3545166211.848038	5591375829.876716	-4364.321971	6900.258809	19061106.787341
806700.000000	-3545428071.157516	5591789845.391378	-4364.321678	6900.258346	19061104.224926
806760.000000	-3545689930.449388	5592203860.878273	-4364.321384	6900.257884	19061101.662891
806820.000000	-3545951789.723656	5592617876.337404	-4364.321091	6900.257421	19061099.101235
806880.000000	-3546213648.980323	5593031891.768775	-4364.320798	6900.256958	19061096.539959
806940.000000	-3546475508.219391	5593445907.172390	-4364.320505	6900.256496	19061093.979062
807000.000000	-3546737367.440865	5593859922.548253	-4364.320211	6900.256033	19061091.418544
807060.000000	-3546999226.644744	5594273937.896369	-4364.319918	6900.255571	19061088.858406
807120.000000	-3547261085.831034	5594687953.216742	-4364.319625	6900.255108	19061086.298647
807180.000000	-3547522944.999735	5595101968.509375	-4364.319332	6900.254646	19061083.739267
807240.000000	-3547784804.150851	5595515983.774272	-4364.319039	6900.254184	19061081.180265
807300.000000	-3548046663.284384	5595929999.011438	-4364.318746	6900.253722	19061078.621643
807360.000000	-3548308522.400338	5596344014.220878	-4364.318453	6900.253260	19061076.063400
807420.000000	-3548570381.498714	5596758029.402594	-4364.318160	6900.252798	19061073.505535
807480.000000	-3548832240.579514	5597172044.556591	-4364.317867	6900.252336	19061070.948049
807540.000000	-3549094099.642743	5597586059.682874	-4364.317574	6900.251874	19061068.390941
807600.000000	-3549355958.688401	5598000074.781446	-4364.317281	6900.251412	19061065.834212
807660.000000	-3549617817.716493	5598414089.852310	-4364.316988	6900.250950	19061063.277862
807720.000000	-3549879676.727020	5598828104.895473	-4364.316696	6900.250489	19061060.721889
807780.000000	-3550141535.719985	5599242119.910936	-4364.316403	6900.250027	19061058.166295
807840.000000	-3550403394.695391	5599656134.898706	-4364.316110	6900.249565	19061055.611079
807900.000000	-3550665253.653240	5600070149.858786	-4364.315818	6900.249104	19061053.056241
807960.000000	-3550927112.593535	5600484164.791179	-4364.315525	6900.248643	19061050.501781
808020.000000	-3551188971.516278	5600898179.695890	-4364.315233	6900.248181	19061047.947699
808080.000000	-3551450830.421472	5601312194.572923	-4364.314940	6900.247720	19061045.393995
808140.000000	-3551712689.309120	5601726209.422282	-4364.314648	6900.247259	19061042.840668
808200.000000	-3551974548.179225	5602140224.243972	-4364.314356	6900.246798	19061040.287719
808260.000000	-3552236407.031788	5602554239.037995	-4364.314063	6900.246337	19061037.735148
808320.000000	-3552498265.866813	5602968253.804358	-4364.313771	6900.245876	19061035.182954
808380.000000	-3552760124.684301	5603382268.543062	-4364.313479	6900.245415	19061032.631137
808440.000000	-3553021983.484257	5603796283.254113	-4364.313186	6900.244954	19061030.079698
808500.000000	-3553283842.266681	5604210297.937514	-4364.312894	6900.244493	19061027.528636
808560.000000	-3553545701.031578	5604624312.593270	-4364.312602	6900.244032	19061024.977951
808620.000000	-3553807559.778948	5605038327.221385	-4364.312310	6900.243572	19061022.427643
808680.000000	-3554069418.508796	5605452341.821862	-4364.312018	6900.243111	19061019.877712
808740.000000	-3554331277.221123	5605866356.394707	-4364.311726	6900.242650	19061017.328158
808800.000000	-3554593135.915933	5606280370.939922	-4364.311434	6900.242190	19061014.778981
808860.000000	-3554854994.593227	5606694385.457513	-4364.311142	6900.241730	19061012.230180
808920.000000	-3555116853.253008	5607108399.947482	-4364.310850	6900.241269	19061009.681756
808980.000000	-3555378711.895280	5607522414.409835	-4364.310559	6900.240809	19061007.133709
809040.000000	-3555640570.520044	5607936428.844575	-4364.310267	6900.240349	19061004.586038
809100.000000	-3555902429.127303	5608350443.251706	-4364.309975	6900.239889	19061002.038743
809160.000000	-3556164287.717059	5608764457.631233	-4364.309683	6900.239429	19060999.491825
809220.000000	-3556426146.289316	5609178471.983160	-4364.309392	6900.238969	19060996.945283
809280.000000	-3556688004.844076	5609592486.307490	-4364.309100	6900.238509	19060994.399117
809340.000000	-3556949863.381341	5610006500.604228	-4364.308809	6900.238049	19060991.853327
809400.000000	-3557211721.901114	5610420514.873377	-4364.308517	6900.237589	19060989.307913
809460.000000	-3557473580.403398	5610834529.114942	-4364.308226	6900.237130	19060986.762875
809520.000000	-3557735438.888195	5611248543.328926	-4364.307934	6900.236670	19060984.218213
809580.000000	-3557997297.355507	5611662557.515335	-4364.307643	6900.236210	19060981.673927
809640.000000	-3558259155.805338	5612076571.674171	-4364.307352	6900.235751	19060979.130016
809700.000000	-3558521014.237690	5612490585.805440	-4364.307060	6900.235291	19060976.586480
809760.000000	-3558782872.652566	5612904599.909144	-4364.306769	6900.234832	19060974.043321
809820.000000	-3559044731.049967	5613318613.985290	-4364.306478	6900.234373	19060971.500536
809880.000000	-3559306589.429897	5613732628.033878	-4364.306187	6900.233914	19060968.958127
809940.000000	-3559568447.792358	5614146642.054915	-4364.305895	6900.233454	19060966.416093
810000.000000	-3559830306.137353	5614560656.048406	-4364.305604	6900.232995	19060963.874434
810060.000000	-3560092164.464885	5614974670.014352	-4364.305313	6900.232536	19060961.333150
810120.000000	-3560354022.774955	5615388683.952759	-4364.305022	6900.232077	19060958.792241
810180.000000	-3560615881.067567	5615802697.863630	-4364.304731	6900.231618	19060956.251707
810240.000000	-3560877739.342723	5616216711.746970	-4364.304440	6900.231160	19060953.711548
810300.000000	-3561139597.600426	5616630725.602782	-4364.304150	6900.230701	19060951.171764
810360.000000	-3561401455.840678	5617044739.431071	-4364.303859	6900.230242	19060948.632354
810420.000000	-3561663314.063482	5617458753.231841	-4364.303568	6900.229784	19060946.093319
810480.000000	-3561925172.268840	5617872767.005096	-4364.303277	6900.229325	19060943.554658
810540.000000	-3562187030.456755	5618286780.750839	-4364.302987	6900.228866	19060941.016371
810600.000000	-3562448888.627230	5618700794.469075	-4364.302696	6900.228408	19060938.478459
810660.000000	-3562710746.780266	5619114808.159808	-4364.302405	6900.227950	19060935.940921
810720.000000	-3562972604.915868	5619528821.823042	-4364.302115	6900.227491	19060933.403758
810780.000000	-3563234463.034037	5619942835.458781	-4364.301824	6900.227033	19060930.866968
810840.000000	-3563496321.134775	5620356849.067029	-4364.301534	6900.226575	19060928.330552
810900.000000	-3563758179.218086	5620770862.647790	-4364.301243	6900.226117	19060925.794510
810960.000000	-3564020037.283972	5621184876.201068	-4364.300953	6900.225659	19060923.258842
811020.000000	-3564281895.332436	5621598889.726868	-4364.300663	6900.225201	19060920.723548
811080.000000	-3564543753.363479	5622012903.225193	-4364.300372	6900.224743	19060918.188627
811140.000000	-3564805611.377105	5622426916.696047	-4364.300082	6900.224285	19060915.654080
811200.000000	-3565067469.373317	5622840930.139434	-4364.299792	6900.223828	19060913.119906
811260.000000	-3565329327.352116	5623254943.555359	-4364.299502	6900.223370	19060910.586106
811320.000000	-3565591185.313506	5623668956.943825	-4364.299211	6900.222912	19060908.052679
811380.000000	-3565853043.257488	5624082970.304836	-4364.298921	6900.222455	19060905.519625
811440.000000	-3566114901.184066	5624496983.638397	-4364.298631	6900.221997	19060902.986945
811500.000000	-3566376759.093242	5624910996.944512	-4364.298341	6900.221540	19060900.454637
811560.000000	-3566638616.985019	5625325010.223185	-4364.298051	6900.221083	19060897.922702
811620.000000	-3566900474.859398	5625739023.474419	-4364.297761	6900.220625	19060895.391141
811680.000000	-3567162332.716384	5626153036.698218	-4364.297471	6900.220168	19060892.859952
811740.000000	-3567424190.555977	5626567049.894588	-4364.297182	6900.219711	19060890.329136
811800.000000	-3567686048.378182	5626981063.063530	-4364.296892	6900.219254	19060887.798692
811860.000000	-3567947906.183000	5627395076.205051	-4364.296602	6900.218797	19060885.268621
811920.000000	-3568209763.970433	5627809089.319153	-4364.296312	6900.218340	19060882.738923
811980.000000	-3568471621.740486	5628223102.405841	-4364.296023	6900.217883	19060880.209597
812040.000000	-3568733479.493159	5628637115.465118	-4364.295733	6900.217426	19060877.680643
812100.000000	-3568995337.228457	5629051128.496990	-4364.295443	6900.216969	19060875.152062
812160.000000	-3569257194.946380	5629465141.501460	-4364.295154	6900.216513	19060872.623852
812220.000000	-3569519052.646932	5629879154.478532	-4364.294864	6900.216056	19060870.096015
812280.000000	-3569780910.330115	5630293167.428209	-4364.294575	6900.215600	19060867.568550
812340.000000	-3570042767.995932	5630707180.350496	-4364.294286	6900.215143	19060865.041456
812400.000000	-3570304625.644386	5631121193.245398	-4364.293996	6900.214687	19060862.514735
812460.000000	-3570566483.275478	5631535206.112917	-4364.293707	6900.214230	19060859.988385
812520.000000	-3570828340.889212	5631949218.953058	-4364.293418	6900.213774	19060857.462407
812580.000000	-3571090198.485590	5632363231.765825	-4364.293128	6900.213318	19060854.936800
812640.000000	-3571352056.064615	5632777244.551223	-4364.292839	6900.212862	19060852.411565
812700.000000	-3571613913.626288	5633191257.309255	-4364.292550	6900.212406	19060849.886702
812760.000000	-3571875771.170614	5633605270.039925	-4364.292261	6900.211950	19060847.362209
812820.000000	-3572137628.697594	5634019282.743237	-4364.291972	6900.211494	19060844.838088
812880.000000	-3572399486.207231	5634433295.419194	-4364.291683	6900.211038	19060842.314338
812940.000000	-3572661343.699527	5634847308.067802	-4364.291394	6900.210582	19060839.790960
813000.000000	-3572923201.174485	5635261320.689064	-4364.291105	6900.210127	19060837.267952
813060.000000	-3573185058.632107	5635675333.282984	-4364.290816	6900.209671	19060834.745315
813120.000000	-3573446916.072397	5636089345.849567	-4364.290527	6900.209215	19060832.223049
813180.000000	-3573708773.495356	5636503358.388815	-4364.290238	6900.208760	19060829.701154
813240.000000	-3573970630.900987	5636917370.900734	-4364.289949	6900.208304	19060827.179629
813300.000000	-3574232488.289292	5637331383.385327	-4364.289661	6900.207849	19060824.658475
813360.000000	-3574494345.660276	5637745395.842599	-4364.289372	6900.207394	19060822.137692
813420.000000	-3574756203.013938	5638159408.272553	-4364.289083	6900.206938	19060819.617279
813480.000000	-3575018060.350283	5638573420.675192	-4364.288795	6900.206483	19060817.097236
813540.000000	-3575279917.669313	5638987433.050522	-4364.288506	6900.206028	19060814.577563
813600.000000	-3575541774.971030	5639401445.398546	-4364.288218	6900.205573	19060812.058261
813660.000000	-3575803632.255437	5639815457.719269	-4364.287929	6900.205118	19060809.539329
813720.000000	-3576065489.522536	5640229470.012693	-4364.287641	6900.204663	19060807.020767
813780.000000	-3576327346.772331	5640643482.278825	-4364.287352	6900.204208	19060804.502575
813840.000000	-3576589204.004823	5641057494.517666	-4364.287064	6900.203753	19060801.984753
813900.000000	-3576851061.220015	5641471506.729221	-4364.286776	6900.203299	19060799.467300
813960.000000	-3577112918.417910	5641885518.913495	-4364.286487	6900.202844	19060796.950217
814020.000000	-3577374775.598509	5642299531.070491	-4364.286199	6900.202389	19060794.433504
814080.000000	-3577636632.761817	5642713543.200213	-4364.285911	6900.201935	19060791.917160
814140.000000	-3577898489.907835	5643127555.302666	-4364.285623	6900.201480	19060789.401186
814200.000000	-3578160347.036566	5643541567.377852	-4364.285335	6900.201026	19060786.885581
814260.000000	-3578422204.148012	5643955579.425777	-4364.285047	6900.200572	19060784.370346
814320.000000	-3578684061.242176	5644369591.446445	-4364.284759	6900.200117	19060781.855480
814380.000000	-3578945918.319060	5644783603.439858	-4364.284471	6900.199663	19060779.340982
814440.000000	-3579207775.378667	5645197615.406022	-4364.284183	6900.199209	19060776.826854
814500.000000	-3579469632.421000	5645611627.344940	-4364.283895	6900.198755	19060774.313095
814560.000000	-3579731489.446060	5646025639.256617	-4364.283607	6900.198301	19060771.799705
814620.000000	-3579993346.453851	5646439651.141055	-4364.283319	6900.197847	19060769.286683
814680.000000	-3580255203.444375	5646853662.998260	-4364.283032	6900.197393	19060766.774031
814740.000000	-3580517060.417635	5647267674.828235	-4364.282744	6900.196939	19060764.261746
814800.000000	-3580778917.373632	5647681686.630983	-4364.282456	6900.196486	19060761.749831
814860.000000	-3581040774.312370	5648095698.406510	-4364.282168	6900.196032	19060759.238284
814920.000000	-3581302631.233852	5648509710.154820	-4364.281881	6900.195578	19060756.727105
814980.000000	-3581564488.138079	5648923721.875915	-4364.281593	6900.195125	19060754.216295
815040.000000	-3581826345.025055	5649337733.569800	-4364.281306	6900.194671	19060751.705853
815100.000000	-3582088201.894781	5649751745.236480	-4364.281018	6900.194218	19060749.195779
815160.000000	-3582350058.747260	5650165756.875958	-4364.280731	6900.193765	19060746.686073
815220.000000	-3582611915.582495	5650579768.488237	-4364.280444	6900.193311	19060744.176735
815280.000000	-3582873772.400489	5650993780.073323	-4364.280156	6900.192858	19060741.667765
815340.000000	-3583135629.201243	5651407791.631219	-4364.279869	6900.192405	19060739.159163
815400.000000	-3583397485.984761	5651821803.161929	-4364.279582	6900.191952	19060736.650928
815460.000000	-3583659342.751045	5652235814.665457	-4364.279294	6900.191499	19060734.143062
815520.000000	-3583921199.500097	5652649826.141807	-4364.279007	6900.191046	19060731.635563
815580.000000	-3584183056.231921	5653063837.590982	-4364.278720	6900.190593	19060729.128431
815640.000000	-3584444912.946518	5653477849.012988	-4364.278433	6900.190140	19060726.621667
815700.000000	-3584706769.643890	5653891860.407827	-4364.278146	6900.189688	19060724.115270
815760.000000	-3584968626.324042	5654305871.775505	-4364.277859	6900.189235	19060721.609240
815820.000000	-3585230482.986974	5654719883.116024	-4364.277572	6900.188782	19060719.103578
815880.000000	-3585492339.632690	5655133894.429389	-4364.277285	6900.188330	19060716.598283
815940.000000	-3585754196.261192	5655547905.715604	-4364.276998	6900.187877	19060714.093354
816000.000000	-3586016052.872482	5655961916.974672	-4364.276711	6900.187425	19060711.588793
816060.000000	-3586277909.466564	5656375928.206599	-4364.276425	6900.186973	19060709.084599
816120.000000	-3586539766.043440	5656789939.411387	-4364.276138	6900.186520	19060706.580771
816180.000000	-3586801622.603112	5657203950.589042	-4364.275851	6900.186068	19060704.077310
816240.000000	-3587063479.145582	5657617961.739565	-4364.275565	6900.185616	19060701.574216
816300.000000	-3587325335.670854	5658031972.862962	-4364.275278	6900.185164	19060699.071488
816360.000000	-3587587192.178929	5658445983.959236	-4364.274991	6900.184712	19060696.569126
816420.000000	-3587849048.669810	5658859995.028393	-4364.274705	6900.184260	19060694.067131
816480.000000	-3588110905.143501	5659274006.070435	-4364.274418	6900.183808	19060691.565503
816540.000000	-3588372761.600002	5659688017.085365	-4364.274132	6900.183356	19060689.064240
816600.000000	-3588634618.039318	5660102028.073190	-4364.273845	6900.182905	19060686.563344
816660.000000	-3588896474.461449	5660516039.033912	-4364.273559	6900.182453	19060684.062814
816720.000000	-3589158330.866400	5660930049.967535	-4364.273273	6900.182001	19060681.562649
816780.000000	-3589420187.254172	5661344060.874064	-4364.272986	6900.181550	19060679.062851
816840.000000	-3589682043.624768	5661758071.753501	-4364.272700	6900.181098	19060676.563418
816900.000000	-3589943899.978190	5662172082.605852	-4364.272414	6900.180647	19060674.064352
816960.000000	-3590205756.314441	5662586093.431120	-4364.272128	6900.180195	19060671.565650
817020.000000	-3590467612.633524	5663000104.229309	-4364.271842	6900.179744	19060669.067315
817080.000000	-3590729468.935440	5663414115.000423	-4364.271556	6900.179293	19060666.569345
817140.000000	-3590991325.220192	5663828125.744467	-4364.271270	6900.178842	19060664.071740
817200.000000	-3591253181.487784	5664242136.461443	-4364.270984	6900.178391	19060661.574501
817260.000000	-3591515037.738217	5664656147.151357	-4364.270698	6900.177940	19060659.077626
817320.000000	-3591776893.971494	5665070157.814211	-4364.270412	6900.177489	19060656.581118
817380.000000	-3592038750.187617	5665484168.450010	-4364.270126	6900.177038	19060654.084974
817440.000000	-3592300606.386590	5665898179.058759	-4364.269840	6900.176587	19060651.589195
817500.000000	-3592562462.568414	5666312189.640459	-4364.269554	6900.176136	19060649.093781
817560.000000	-3592824318.733092	5666726200.195116	-4364.269268	6900.175686	19060646.598732
817620.000000	-3593086174.880626	5667140210.722735	-4364.268983	6900.175235	19060644.104048
817680.000000	-3593348031.011020	5667554221.223317	-4364.268697	6900.174784	19060641.609728
817740.000000	-3593609887.124275	5667968231.696868	-4364.268411	6900.174334	19060639.115773
817800.000000	-3593871743.220394	5668382242.143392	-4364.268126	6900.173884	19060636.622183
817860.000000	-3594133599.299379	5668796252.562892	-4364.267840	6900.173433	19060634.128957
817920.000000	-3594395455.361233	5669210262.955373	-4364.267555	6900.172983	19060631.636095
817980.000000	-3594657311.405959	5669624273.320838	-4364.267269	6900.172533	19060629.143598
818040.000000	-3594919167.433559	5670038283.659291	-4364.266984	6900.172082	19060626.651465
818100.000000	-3595181023.444035	5670452293.970737	-4364.266699	6900.171632	19060624.159696
818160.000000	-3595442879.437390	5670866304.255178	-4364.266413	6900.171182	19060621.668291
818220.000000	-3595704735.413627	5671280314.512619	-4364.266128	6900.170732	19060619.177250
818280.000000	-3595966591.372748	5671694324.743065	-4364.265843	6900.170282	19060616.686573
818340.000000	-3596228447.314755	5672108334.946518	-4364.265558	6900.169833	19060614.196260
818400.000000	-3596490303.239652	5672522345.122983	-4364.265272	6900.169383	19060611.706310
818460.000000	-3596752159.147440	5672936355.272464	-4364.264987	6900.168933	19060609.216725
818520.000000	-3597014015.038121	5673350365.394964	-4364.264702	6900.168484	19060606.727502
818580.000000	-3597275870.911699	5673764375.490489	-4364.264417	6900.168034	19060604.238644
818640.000000	-3597537726.768177	5674178385.559041	-4364.264132	6900.167584	19060601.750148
818700.000000	-3597799582.607555	5674592395.600625	-4364.263847	6900.167135	19060599.262016
818760.000000	-3598061438.429838	5675006405.615244	-4364.263562	6900.166686	19060596.774248
818820.000000	-3598323294.235027	5675420415.602902	-4364.263277	6900.166236	19060594.286842
818880.000000	-3598585150.023126	5675834425.563604	-4364.262993	6900.165787	19060591.799800
818940.000000	-3598847005.794135	5676248435.497354	-4364.262708	6900.165338	19060589.313120
819000.000000	-3599108861.548059	5676662445.404154	-4364.262423	6900.164889	19060586.826804
819060.000000	-3599370717.284899	5677076455.284009	-4364.262138	6900.164440	19060584.340850
819120.000000	-3599632573.004658	5677490465.136924	-4364.261854	6900.163991	19060581.855259
819180.000000	-3599894428.707338	5677904474.962901	-4364.261569	6900.163542	19060579.370031
819240.000000	-3600156284.392943	5678318484.761946	-4364.261284	6900.163093	19060576.885166
819300.000000	-3600418140.061474	5678732494.534061	-4364.261000	6900.162644	19060574.400663
819360.000000	-3600679995.712934	5679146504.279250	-4364.260715	6900.162195	19060571.916522
819420.000000	-3600941851.347324	5679560513.997519	-4364.260431	6900.161747	19060569.432744
819480.000000	-3601203706.964649	5679974523.688870	-4364.260147	6900.161298	19060566.949328
819540.000000	-3601465562.564910	5680388533.353307	-4364.259862	6900.160850	19060564.466275
819600.000000	-3601727418.148110	5680802542.990835	-4364.259578	6900.160401	19060561.983583
819660.000000	-3601989273.714252	5681216552.601458	-4364.259294	6900.159953	19060559.501254
819720.000000	-3602251129.263337	5681630562.185178	-4364.259009	6900.159505	19060557.019286
819780.000000	-3602512984.795369	5682044571.742001	-4364.258725	6900.159056	19060554.537681
819840.000000	-3602774840.310349	5682458581.271930	-4364.258441	6900.158608	19060552.056437
819900.000000	-3603036695.808281	5682872590.774969	-4364.258157	6900.158160	19060549.575555
819960.000000	-3603298551.289167	5683286600.251122	-4364.257873	6900.157712	19060547.095035
820020.000000	-3603560406.753008	5683700609.700392	-4364.257589	6900.157264	19060544.614876
820080.000000	-3603822262.199809	5684114619.122785	-4364.257305	6900.156816	19060542.135079
